ulCarrierFreq,timestamp,id,frame,slot,pci,dlCarrierFreq,_id.$oid,avgLdpcIterations,rnti,ulBytes,pmi,rsrp,cqi,pucchSnr,rssi,ueId,inSync,dlBytes,dlMcs,ulMcs,ulBler,ri,pcmax,puschSnr,dlBler,phr,rsrq,sinr
3750240000.0,2025-05-22 14:15:00.840000+00:00,12345678.0,336.0,18.0,0.0,3750240000.0,682f3164be193f091d614637,4.2,5874,1413322.0,"(10,1)",-84.0,15.0,17.0,80.5,88,1.0,414588.0,9.0,9.0,1.3e-05,2.0,24.0,10.5,8.6e-05,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:00.840000+00:00,12345678.0,336.0,18.0,0.0,3750240000.0,682f3164be193f091d614637,4.2,d7dc,1298984.0,"(5,0)",-87.0,10.0,17.0,77.3,89,1.0,292584.0,5.0,8.0,0.053134,3.0,22.0,15.5,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:00.840000+00:00,12345678.0,336.0,18.0,0.0,3750240000.0,682f3164be193f091d614637,4.2,d29e,989292.0,"(14,0)",-86.0,15.0,16.0,75.8,90,1.0,291784.0,9.0,6.0,0.0,2.0,24.0,18.0,0.000436,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:00.840000+00:00,12345678.0,336.0,18.0,0.0,3750240000.0,682f3164be193f091d614637,4.2,d817,1296445.0,"(13,0)",-80.0,15.0,13.0,84.9,91,1.0,3304445.0,0.0,9.0,0.0,2.0,25.0,21.0,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:00.840000+00:00,12345678.0,336.0,18.0,0.0,3750240000.0,682f3164be193f091d614637,4.2,6018,535141.0,"(15,1)",-85.0,15.0,17.0,81.3,92,1.0,104734.0,3.0,6.0,0.032786,2.0,25.0,18.0,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:01.840000+00:00,12345678.0,436.0,18.0,0.0,3750240000.0,682f3165be193f091d614638,5.0,5874,1417584.0,"(10,1)",-84.0,15.0,17.0,80.6,88,1.0,415430.0,9.0,9.0,5e-06,2.0,24.0,18.5,7e-05,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:01.840000+00:00,12345678.0,436.0,18.0,0.0,3750240000.0,682f3165be193f091d614638,5.0,d7dc,1302629.0,"(5,1)",-87.0,10.0,16.0,79.2,89,1.0,294033.0,5.0,8.0,0.088098,3.0,22.0,10.0,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:01.840000+00:00,12345678.0,436.0,18.0,0.0,3750240000.0,682f3165be193f091d614638,5.0,d29e,992236.0,"(14,0)",-86.0,15.0,16.0,76.1,90,1.0,292658.0,9.0,6.0,0.0,2.0,24.0,9.0,0.000353,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:01.840000+00:00,12345678.0,436.0,18.0,0.0,3750240000.0,682f3165be193f091d614638,5.0,d817,1300641.0,"(13,0)",-80.0,15.0,13.0,84.0,91,1.0,3304487.0,0.0,9.0,0.0,2.0,25.0,10.5,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:01.840000+00:00,12345678.0,436.0,18.0,0.0,3750240000.0,682f3165be193f091d614638,5.0,6018,537848.0,"(15,1)",-85.0,15.0,17.0,82.6,92,1.0,105024.0,3.0,6.0,0.248042,2.0,25.0,13.5,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:02.840000+00:00,12345678.0,536.0,18.0,0.0,3750240000.0,682f3166be193f091d614639,4.4,5874,1421576.0,"(10,1)",-84.0,15.0,16.0,80.6,88,1.0,417178.0,9.0,9.0,2e-06,2.0,24.0,10.5,5.1e-05,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:02.840000+00:00,12345678.0,536.0,18.0,0.0,3750240000.0,682f3166be193f091d614639,4.4,d7dc,1306162.0,"(5,0)",-87.0,10.0,16.0,78.0,89,1.0,295854.0,5.0,8.0,0.093127,3.0,22.0,16.5,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:02.840000+00:00,12345678.0,536.0,18.0,0.0,3750240000.0,682f3166be193f091d614639,4.4,d29e,994943.0,"(14,0)",-86.0,15.0,16.0,76.3,90,1.0,293500.0,9.0,6.0,0.0,2.0,24.0,9.5,0.000286,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:02.840000+00:00,12345678.0,536.0,18.0,0.0,3750240000.0,682f3166be193f091d614639,4.4,d817,1304482.0,"(13,0)",-80.0,15.0,13.0,84.0,91,1.0,3304567.0,0.0,9.0,0.0,2.0,25.0,10.0,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:02.840000+00:00,12345678.0,536.0,18.0,0.0,3750240000.0,682f3166be193f091d614639,4.4,6018,540698.0,"(15,1)",-85.0,15.0,17.0,82.2,92,1.0,105326.0,3.0,6.0,0.125229,2.0,24.0,19.0,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:03.840000+00:00,12345678.0,636.0,18.0,0.0,3750240000.0,682f3167be193f091d61463a,4.1,5874,1431033.0,"(10,1)",-84.0,15.0,17.0,81.2,88,1.0,421334.0,9.0,9.0,1e-06,2.0,24.0,19.0,3.7e-05,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:03.840000+00:00,12345678.0,636.0,18.0,0.0,3750240000.0,682f3167be193f091d61463a,4.1,d7dc,1309722.0,"(5,0)",-87.0,10.0,16.0,78.7,89,1.0,296892.0,5.0,8.0,0.036079,3.0,22.0,47.0,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:03.840000+00:00,12345678.0,636.0,18.0,0.0,3750240000.0,682f3167be193f091d61463a,4.1,d29e,997919.0,"(14,0)",-86.0,15.0,16.0,76.7,90,1.0,294374.0,9.0,6.0,0.0,2.0,24.0,18.0,0.000232,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:03.840000+00:00,12345678.0,636.0,18.0,0.0,3750240000.0,682f3167be193f091d61463a,4.1,d817,1308711.0,"(15,0)",-80.0,15.0,13.0,85.0,91,1.0,3304651.0,0.0,9.0,0.0,2.0,25.0,21.0,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:03.840000+00:00,12345678.0,636.0,18.0,0.0,3750240000.0,682f3167be193f091d61463a,4.1,6018,543674.0,"(15,1)",-85.0,15.0,17.0,80.4,92,1.0,105616.0,3.0,6.0,0.048516,2.0,25.0,17.5,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:04.840000+00:00,12345678.0,736.0,18.0,0.0,3750240000.0,682f3168be193f091d61463b,4.7,5874,1435262.0,"(10,1)",-84.0,15.0,17.0,81.2,88,1.0,422208.0,9.0,9.0,0.0,2.0,24.0,19.0,3e-05,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:04.840000+00:00,12345678.0,736.0,18.0,0.0,3750240000.0,682f3168be193f091d61463b,4.7,d7dc,1313171.0,"(5,1)",-87.0,10.0,17.0,79.5,89,1.0,298341.0,5.0,8.0,0.03958,3.0,22.0,17.0,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:04.840000+00:00,12345678.0,736.0,18.0,0.0,3750240000.0,682f3168be193f091d61463b,4.7,d29e,1000895.0,"(14,0)",-86.0,15.0,16.0,75.4,90,1.0,295216.0,9.0,6.0,0.0,2.0,24.0,9.5,0.000188,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:04.840000+00:00,12345678.0,736.0,18.0,0.0,3750240000.0,682f3168be193f091d61463b,4.7,d817,1312940.0,"(15,0)",-80.0,15.0,14.0,84.2,91,1.0,3304731.0,0.0,9.0,0.0,2.0,25.0,11.0,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:04.840000+00:00,12345678.0,736.0,18.0,0.0,3750240000.0,682f3168be193f091d61463b,4.7,6018,546618.0,"(15,1)",-85.0,15.0,17.0,81.4,92,1.0,105918.0,3.0,6.0,0.222863,2.0,25.0,18.0,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:05.840000+00:00,12345678.0,836.0,18.0,0.0,3750240000.0,682f3169be193f091d61463c,4.6,5874,1439491.0,"(10,1)",-84.0,15.0,16.0,80.6,88,1.0,423050.0,9.0,9.0,0.0,2.0,24.0,11.5,2.4e-05,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:05.840000+00:00,12345678.0,836.0,18.0,0.0,3750240000.0,682f3169be193f091d61463c,4.6,d7dc,1317219.0,"(5,1)",-87.0,11.0,17.0,79.0,89,1.0,299829.0,5.0,8.0,0.055834,3.0,22.0,17.5,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:05.840000+00:00,12345678.0,836.0,18.0,0.0,3750240000.0,682f3169be193f091d61463c,4.6,d29e,1003871.0,"(14,0)",-86.0,15.0,16.0,76.9,90,1.0,296090.0,9.0,6.0,0.0,2.0,24.0,18.0,0.000152,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:05.840000+00:00,12345678.0,836.0,18.0,0.0,3750240000.0,682f3169be193f091d61463c,4.6,d817,1317169.0,"(15,0)",-80.0,15.0,14.0,84.9,91,1.0,3304815.0,0.0,9.0,0.0,2.0,25.0,21.0,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:05.840000+00:00,12345678.0,836.0,18.0,0.0,3750240000.0,682f3169be193f091d61463c,4.6,6018,549626.0,"(15,1)",-85.0,15.0,17.0,80.1,92,1.0,106208.0,3.0,6.0,0.267708,2.0,25.0,17.0,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:06.840000+00:00,12345678.0,936.0,18.0,0.0,3750240000.0,682f316abe193f091d61463d,4.3,5874,1443720.0,"(10,1)",-84.0,15.0,16.0,81.4,88,1.0,423924.0,9.0,9.0,0.0,2.0,24.0,18.5,2e-05,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:06.840000+00:00,12345678.0,936.0,18.0,0.0,3750240000.0,682f316abe193f091d61463d,4.3,d7dc,1320917.0,"(5,0)",-87.0,11.0,17.0,79.4,89,1.0,301317.0,5.0,8.0,0.041314,3.0,22.0,11.0,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:06.840000+00:00,12345678.0,936.0,18.0,0.0,3750240000.0,682f316abe193f091d61463d,4.3,d29e,1006847.0,"(14,0)",-86.0,15.0,16.0,75.6,90,1.0,296932.0,9.0,6.0,0.0,2.0,24.0,9.5,0.000123,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:06.840000+00:00,12345678.0,936.0,18.0,0.0,3750240000.0,682f316abe193f091d61463d,4.3,d817,1321398.0,"(15,0)",-80.0,15.0,13.0,84.2,91,1.0,3304895.0,0.0,9.0,0.0,2.0,25.0,11.0,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:06.840000+00:00,12345678.0,936.0,18.0,0.0,3750240000.0,682f316abe193f091d61463d,4.3,6018,552570.0,"(15,1)",-85.0,15.0,17.0,80.6,92,1.0,106510.0,3.0,6.0,0.179916,2.0,25.0,17.5,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:07.840000+00:00,12345678.0,12.0,18.0,0.0,3750240000.0,682f316bbe193f091d61463e,4.5,5874,1447949.0,"(10,1)",-84.0,15.0,17.0,80.3,88,1.0,424766.0,9.0,9.0,0.0,2.0,24.0,11.5,1.6e-05,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:07.840000+00:00,12345678.0,12.0,18.0,0.0,3750240000.0,682f316bbe193f091d61463e,4.5,d7dc,1325864.0,"(5,0)",-87.0,10.0,17.0,78.9,89,1.0,303921.0,5.0,8.0,0.04163,3.0,22.0,18.0,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:07.840000+00:00,12345678.0,12.0,18.0,0.0,3750240000.0,682f316bbe193f091d61463e,4.5,d29e,1009522.0,"(14,0)",-86.0,15.0,16.0,75.4,90,1.0,297806.0,9.0,6.0,0.0,2.0,24.0,9.5,0.0001,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:07.840000+00:00,12345678.0,12.0,18.0,0.0,3750240000.0,682f316bbe193f091d61463e,4.5,d817,1325206.0,"(15,0)",-80.0,15.0,13.0,83.1,91,1.0,3304979.0,0.0,9.0,0.0,2.0,25.0,10.0,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:07.840000+00:00,12345678.0,12.0,18.0,0.0,3750240000.0,682f316bbe193f091d61463e,4.5,6018,555214.0,"(15,1)",-85.0,15.0,18.0,81.3,92,1.0,106812.0,3.0,6.0,0.153609,2.0,24.0,18.0,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:08.840000+00:00,12345678.0,112.0,18.0,0.0,3750240000.0,682f316cbe193f091d61463f,4.0,5874,1451698.0,"(10,1)",-84.0,15.0,16.0,80.3,88,1.0,426983.0,10.0,9.0,0.0,2.0,24.0,11.0,1.3e-05,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:08.840000+00:00,12345678.0,112.0,18.0,0.0,3750240000.0,682f316cbe193f091d61463f,4.0,d7dc,1329681.0,"(5,0)",-87.0,10.0,16.0,79.4,89,1.0,305037.0,5.0,8.0,0.014516,3.0,22.0,17.5,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:08.840000+00:00,12345678.0,112.0,18.0,0.0,3750240000.0,682f316cbe193f091d61463f,4.0,d29e,1012530.0,"(14,0)",-86.0,15.0,16.0,74.7,90,1.0,298648.0,9.0,6.0,0.0,2.0,24.0,16.0,8.1e-05,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:08.840000+00:00,12345678.0,112.0,18.0,0.0,3750240000.0,682f316cbe193f091d61463f,4.0,d817,1329468.0,"(13,0)",-80.0,15.0,14.0,84.0,91,1.0,3305059.0,0.0,9.0,0.0,2.0,25.0,20.0,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:08.840000+00:00,12345678.0,112.0,18.0,0.0,3750240000.0,682f316cbe193f091d61463f,4.0,6018,558190.0,"(15,1)",-85.0,15.0,16.0,81.3,92,1.0,107114.0,3.0,6.0,0.059511,2.0,25.0,18.0,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:09.840000+00:00,12345678.0,212.0,18.0,0.0,3750240000.0,682f316dbe193f091d614640,4.9,5874,1455960.0,"(10,1)",-84.0,15.0,15.0,80.4,88,1.0,427825.0,9.0,9.0,0.0,2.0,24.0,18.0,1e-05,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:09.840000+00:00,12345678.0,212.0,18.0,0.0,3750240000.0,682f316dbe193f091d614640,4.9,d7dc,1333381.0,"(5,1)",-87.0,10.0,16.0,77.5,89,1.0,306819.0,5.0,9.0,0.128767,3.0,22.0,9.5,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:09.840000+00:00,12345678.0,212.0,18.0,0.0,3750240000.0,682f316dbe193f091d614640,4.9,d29e,1015474.0,"(14,0)",-86.0,15.0,16.0,76.3,90,1.0,299522.0,9.0,6.0,0.0,2.0,24.0,11.0,6.6e-05,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:09.840000+00:00,12345678.0,212.0,18.0,0.0,3750240000.0,682f316dbe193f091d614640,4.9,d817,1333664.0,"(13,0)",-80.0,15.0,13.0,83.0,91,1.0,3305143.0,0.0,9.0,0.0,2.0,25.0,10.0,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:09.840000+00:00,12345678.0,212.0,18.0,0.0,3750240000.0,682f316dbe193f091d614640,4.9,6018,561166.0,"(15,1)",-85.0,15.0,17.0,79.1,92,1.0,107259.0,3.0,6.0,0.15075,2.0,25.0,7.0,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:10.840000+00:00,12345678.0,312.0,18.0,0.0,3750240000.0,682f316ebe193f091d614641,4.3,5874,1459971.0,"(10,1)",-84.0,15.0,15.0,80.3,88,1.0,429573.0,9.0,9.0,0.0,2.0,24.0,11.5,8e-06,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:10.840000+00:00,12345678.0,312.0,18.0,0.0,3750240000.0,682f316ebe193f091d614641,4.3,d7dc,1336569.0,"(5,0)",-87.0,10.0,16.0,77.4,89,1.0,308679.0,5.0,6.0,0.135775,3.0,22.0,16.0,0.033333,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:10.840000+00:00,12345678.0,312.0,18.0,0.0,3750240000.0,682f316ebe193f091d614641,4.3,d29e,1018482.0,"(14,0)",-86.0,15.0,15.0,74.7,90,1.0,300364.0,9.0,6.0,0.0,2.0,24.0,16.0,5.3e-05,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:10.840000+00:00,12345678.0,312.0,18.0,0.0,3750240000.0,682f316ebe193f091d614641,4.3,d817,1337926.0,"(13,0)",-80.0,15.0,14.0,85.0,91,1.0,3305223.0,0.0,9.0,0.0,2.0,25.0,21.0,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:10.840000+00:00,12345678.0,312.0,18.0,0.0,3750240000.0,682f316ebe193f091d614641,4.3,6018,564016.0,"(15,1)",-85.0,15.0,16.0,81.3,92,1.0,107561.0,3.0,6.0,0.139135,2.0,24.0,10.5,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:11.840000+00:00,12345678.0,412.0,18.0,0.0,3750240000.0,682f316fbe193f091d614642,3.7,5874,1464233.0,"(10,1)",-84.0,15.0,16.0,81.0,88,1.0,430415.0,9.0,9.0,0.0,2.0,24.0,18.5,6e-06,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:11.840000+00:00,12345678.0,412.0,18.0,0.0,3750240000.0,682f316fbe193f091d614642,3.7,d7dc,1339545.0,"(5,1)",-87.0,10.0,17.0,78.4,89,1.0,309384.0,5.0,6.0,0.047342,3.0,22.0,10.5,0.03,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:11.840000+00:00,12345678.0,412.0,18.0,0.0,3750240000.0,682f316fbe193f091d614642,3.7,d29e,1021426.0,"(14,0)",-86.0,15.0,16.0,76.1,90,1.0,301238.0,9.0,6.0,0.0,2.0,24.0,10.5,4.3e-05,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:11.840000+00:00,12345678.0,412.0,18.0,0.0,3750240000.0,682f316fbe193f091d614642,3.7,d817,1342122.0,"(15,0)",-80.0,15.0,14.0,84.0,91,1.0,3305307.0,0.0,9.0,0.0,2.0,25.0,11.0,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:11.840000+00:00,12345678.0,412.0,18.0,0.0,3750240000.0,682f316fbe193f091d614642,3.7,6018,566992.0,"(15,1)",-85.0,15.0,15.0,80.7,92,1.0,107851.0,3.0,6.0,0.148513,2.0,25.0,14.0,0.0,58.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:12.840000+00:00,12345678.0,512.0,18.0,0.0,3750240000.0,682f3170be193f091d614643,4.1,5874,1468429.0,"(10,1)",-84.0,15.0,17.0,81.4,88,1.0,431289.0,9.0,9.0,0.0,2.0,24.0,12.0,5e-06,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:12.840000+00:00,12345678.0,512.0,18.0,0.0,3750240000.0,682f3170be193f091d614643,4.1,d7dc,1342718.0,"(5,1)",-87.0,10.0,17.0,78.4,89,1.0,310833.0,5.0,6.0,0.016507,3.0,22.0,16.0,0.0243,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:12.840000+00:00,12345678.0,512.0,18.0,0.0,3750240000.0,682f3170be193f091d614643,4.1,d29e,1024133.0,"(14,0)",-86.0,15.0,15.0,78.0,90,1.0,302080.0,9.0,6.0,0.0,2.0,24.0,48.0,3.5e-05,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:12.840000+00:00,12345678.0,512.0,18.0,0.0,3750240000.0,682f3170be193f091d614643,4.1,d817,1345963.0,"(13,0)",-80.0,15.0,14.0,80.6,91,1.0,3305387.0,0.0,9.0,0.0,2.0,24.0,11.5,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:12.840000+00:00,12345678.0,512.0,18.0,0.0,3750240000.0,682f3170be193f091d614643,4.1,6018,569667.0,"(15,1)",-85.0,15.0,17.0,81.2,92,1.0,108153.0,3.0,6.0,0.153728,2.0,25.0,9.5,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:13.840000+00:00,12345678.0,612.0,18.0,0.0,3750240000.0,682f3171be193f091d614644,3.7,5874,1472270.0,"(10,1)",-84.0,15.0,15.0,80.6,88,1.0,432131.0,9.0,9.0,0.0,2.0,24.0,11.0,4e-06,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:13.840000+00:00,12345678.0,612.0,18.0,0.0,3750240000.0,682f3171be193f091d614644,3.7,d7dc,1345522.0,"(5,0)",-87.0,10.0,17.0,78.0,89,1.0,312282.0,5.0,7.0,0.007106,3.0,23.0,8.5,0.019683,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:13.840000+00:00,12345678.0,612.0,18.0,0.0,3750240000.0,682f3171be193f091d614644,3.7,d29e,1027109.0,"(14,0)",-86.0,15.0,16.0,76.3,90,1.0,302954.0,9.0,6.0,0.0,2.0,24.0,17.5,2.8e-05,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:13.840000+00:00,12345678.0,612.0,18.0,0.0,3750240000.0,682f3171be193f091d614644,3.7,d817,1350192.0,"(13,0)",-80.0,15.0,13.0,81.5,91,1.0,3305471.0,0.0,9.0,0.0,2.0,24.0,17.5,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:13.840000+00:00,12345678.0,612.0,18.0,0.0,3750240000.0,682f3171be193f091d614644,3.7,6018,572675.0,"(15,1)",-85.0,15.0,17.0,79.9,92,1.0,108443.0,3.0,6.0,0.173344,2.0,25.0,15.5,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:14.840000+00:00,12345678.0,712.0,18.0,0.0,3750240000.0,682f3172be193f091d614645,3.8,5874,1476499.0,"(10,1)",-84.0,15.0,16.0,81.3,88,1.0,433005.0,9.0,9.0,0.0,2.0,24.0,18.0,3e-06,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:14.840000+00:00,12345678.0,712.0,18.0,0.0,3750240000.0,682f3172be193f091d614645,3.8,d7dc,1348563.0,"(5,0)",-87.0,10.0,16.0,79.3,89,1.0,313770.0,5.0,7.0,0.003059,3.0,22.0,11.0,0.014349,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:14.840000+00:00,12345678.0,712.0,18.0,0.0,3750240000.0,682f3172be193f091d614645,3.8,d29e,1030085.0,"(14,0)",-86.0,15.0,16.0,76.9,90,1.0,303796.0,9.0,6.0,0.0,2.0,24.0,47.0,2.3e-05,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:14.840000+00:00,12345678.0,712.0,18.0,0.0,3750240000.0,682f3172be193f091d614645,3.8,d817,1354421.0,"(13,0)",-80.0,15.0,14.0,80.8,91,1.0,3305551.0,0.0,9.0,0.0,2.0,24.0,12.0,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:14.840000+00:00,12345678.0,712.0,18.0,0.0,3750240000.0,682f3172be193f091d614645,3.8,6018,575619.0,"(15,1)",-85.0,15.0,17.0,80.0,92,1.0,108745.0,3.0,6.0,0.103488,2.0,25.0,9.0,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:15.840000+00:00,12345678.0,812.0,18.0,0.0,3750240000.0,682f3173be193f091d614646,4.3,5874,1480728.0,"(10,1)",-84.0,15.0,15.0,79.7,88,1.0,433847.0,9.0,9.0,0.0,2.0,24.0,10.5,3e-06,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:15.840000+00:00,12345678.0,812.0,18.0,0.0,3750240000.0,682f3173be193f091d614646,4.3,d7dc,1351748.0,"(5,0)",-87.0,10.0,16.0,77.5,89,1.0,315591.0,5.0,7.0,0.001185,3.0,22.0,16.0,0.009414,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:15.840000+00:00,12345678.0,812.0,18.0,0.0,3750240000.0,682f3173be193f091d614646,4.3,d29e,1033061.0,"(14,0)",-86.0,15.0,16.0,76.6,90,1.0,304670.0,9.0,6.0,0.0,2.0,24.0,18.5,1.8e-05,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:15.840000+00:00,12345678.0,812.0,18.0,0.0,3750240000.0,682f3173be193f091d614646,4.3,d817,1358650.0,"(15,0)",-80.0,15.0,13.0,81.7,91,1.0,3305635.0,0.0,9.0,0.0,2.0,24.0,19.0,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:15.840000+00:00,12345678.0,812.0,18.0,0.0,3750240000.0,682f3173be193f091d614646,4.3,6018,578532.0,"(15,1)",-85.0,15.0,18.0,80.1,92,1.0,109047.0,3.0,6.0,0.148277,2.0,24.0,9.0,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:16.840000+00:00,12345678.0,912.0,18.0,0.0,3750240000.0,682f3174be193f091d614647,3.7,5874,1487570.0,"(10,1)",-84.0,15.0,15.0,78.5,88,1.0,435158.0,9.0,10.0,0.0,2.0,24.0,16.0,2e-06,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:16.840000+00:00,12345678.0,912.0,18.0,0.0,3750240000.0,682f3174be193f091d614647,3.7,d7dc,1354857.0,"(5,1)",-87.0,10.0,17.0,79.1,89,1.0,317823.0,5.0,8.0,0.000459,3.0,22.0,11.0,0.006863,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:16.840000+00:00,12345678.0,912.0,18.0,0.0,3750240000.0,682f3174be193f091d614647,3.7,d29e,1036037.0,"(14,0)",-86.0,15.0,16.0,76.9,90,1.0,305512.0,9.0,6.0,0.0,2.0,24.0,47.0,1.5e-05,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:16.840000+00:00,12345678.0,912.0,18.0,0.0,3750240000.0,682f3174be193f091d614647,3.7,d817,1362879.0,"(13,0)",-80.0,15.0,14.0,79.6,91,1.0,3305715.0,0.0,9.0,0.0,2.0,24.0,10.5,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:16.840000+00:00,12345678.0,912.0,18.0,0.0,3750240000.0,682f3174be193f091d614647,3.7,6018,581508.0,"(15,1)",-85.0,15.0,16.0,81.1,92,1.0,109349.0,3.0,6.0,0.051701,2.0,25.0,9.5,0.0,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:17.840000+00:00,12345678.0,1012.0,18.0,0.0,3750240000.0,682f3175be193f091d614648,4.2,5874,1491562.0,"(10,1)",-84.0,15.0,16.0,80.5,88,1.0,436874.0,9.0,9.0,0.0,2.0,24.0,11.0,2e-06,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:17.840000+00:00,12345678.0,1012.0,18.0,0.0,3750240000.0,682f3175be193f091d614648,4.2,d7dc,1358072.0,"(5,0)",-87.0,10.0,17.0,76.6,89,1.0,319644.0,5.0,8.0,0.069861,3.0,22.0,15.0,0.005003,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:17.840000+00:00,12345678.0,1012.0,18.0,0.0,3750240000.0,682f3175be193f091d614648,4.2,d29e,1038887.0,"(14,0)",-86.0,15.0,16.0,76.9,90,1.0,305949.0,9.0,6.0,0.0,2.0,25.0,9.5,1.3e-05,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:15:17.840000+00:00,12345678.0,1012.0,18.0,0.0,3750240000.0,682f3175be193f091d614648,4.2,d817,1366687.0,"(13,0)",-80.0,15.0,13.0,80.9,91,1.0,3305799.0,0.0,9.0,0.0,2.0,24.0,11.0,0.0,52.0,-10.5,23.5
