avgLdpcIterations;ulBytes;pmi;rsrp;cqi;pucchSnr;rssi;ueId;inSync;dlBytes;dlMcs;ulMcs;ulBler;ri;pcmax;puschSnr;dlBler;phr;rsrq;sinr
3.4;81999.0;-2.1;-86.0;15.0;17.0;75.9;216;1.0;44291.0;9.0;9.0;0.0076170000;2.0;16.0;19.5;0.0005210000;44.0;-10.5;23.5
3.2;84411.0;-2.1;-86.0;15.0;18.0;75.0;216;1.0;45133.0;9.0;9.0;0.0026560000;2.0;16.0;11.5;0.0004220000;44.0;-10.5;23.5
3.3;86839.0;-2.1;-87.0;15.0;17.0;75.9;216;1.0;45975.0;9.0;9.0;0.0009260000;2.0;16.0;20.0;0.0003420000;44.0;-10.5;23.5
3.7;88849.0;-2.1;-87.0;15.0;18.0;68.0;216;1.0;46849.0;9.0;9.0;0.0242740000;2.0;16.0;19.0;0.0002770000;44.0;-10.5;23.5
3.6;91261.0;-2.1;-86.0;15.0;18.0;75.2;216;1.0;47723.0;9.0;9.0;0.0084640000;2.0;16.0;11.5;0.0002240000;44.0;-10.5;23.5
3.3;93689.0;-2.1;-87.0;15.0;17.0;75.8;216;1.0;48597.0;9.0;9.0;0.0029510000;2.0;16.0;20.0;0.0001820000;44.0;-10.5;23.5
3.6;96101.0;-2.1;-87.0;15.0;17.0;75.2;216;1.0;49471.0;9.0;9.0;0.0010290000;2.0;16.0;11.0;0.0001470000;44.0;-10.5;23.5
3.8;98320.0;-2.1;-87.0;15.0;17.0;69.7;216;1.0;50313.0;9.0;9.0;0.0242740000;2.0;16.0;19.5;0.0001190000;44.0;-10.5;23.5
3.4;100539.0;-2.1;-86.0;15.0;17.0;76.1;216;1.0;51187.0;9.0;9.0;0.0094040000;2.0;16.0;20.0;0.0000970000;44.0;-10.5;23.5
3.1;102951.0;-2.1;-86.0;15.0;18.0;74.7;216;1.0;52061.0;9.0;9.0;0.0032790000;2.0;16.0;11.0;0.0000780000;44.0;-10.5;23.5
3.4;105379.0;-2.1;-87.0;15.0;16.0;75.9;216;1.0;52903.0;9.0;9.0;0.0011430000;2.0;16.0;19.0;0.0000630000;44.0;-10.5;23.5
3.4;107582.0;-2.1;-86.0;15.0;18.0;74.7;216;1.0;53777.0;9.0;9.0;0.0269710000;2.0;16.0;11.0;0.0000510000;44.0;-10.5;23.5
3.8;110010.0;-2.1;-87.0;15.0;18.0;75.9;216;1.0;54619.0;9.0;9.0;0.0094040000;2.0;16.0;20.0;0.0000420000;44.0;-10.5;23.5
3.6;112229.0;-2.1;-86.0;15.0;17.0;76.1;216;1.0;55493.0;9.0;9.0;0.0036430000;2.0;16.0;20.0;0.0000340000;44.0;-10.5;23.5
3.4;114641.0;-2.1;-87.0;15.0;17.0;74.5;216;1.0;56367.0;9.0;9.0;0.0012700000;2.0;16.0;11.0;0.0000300000;44.0;-10.5;23.5
3.5;116860.0;-2.1;-87.0;15.0;17.0;75.9;216;1.0;57209.0;9.0;9.0;0.0299670000;2.0;16.0;19.0;0.0000270000;44.0;-10.5;23.5
3.9;119272.0;-2.1;-87.0;15.0;17.0;74.7;216;1.0;58083.0;9.0;9.0;0.0104490000;2.0;16.0;11.5;0.0000250000;44.0;-10.5;23.5
3.2;121700.0;-2.1;-86.0;15.0;18.0;75.8;216;1.0;58957.0;9.0;9.0;0.0036430000;2.0;16.0;19.0;0.0000220000;44.0;-10.5;23.5
3.5;123919.0;-2.1;-87.0;15.0;18.0;75.6;216;1.0;59394.0;9.0;9.0;0.0014120000;2.0;16.0;19.5;0.0000200000;44.0;-10.5;23.5
3.2;126942.0;-2.1;-87.0;15.0;18.0;75.9;216;1.0;61142.0;9.0;9.0;0.0114270000;2.0;16.0;19.5;0.0000180000;44.0;-10.5;23.5
3.8;129161.0;-2.1;-87.0;15.0;17.0;75.8;216;1.0;62048.0;10.0;9.0;0.0044270000;2.0;16.0;19.0;0.0000160000;44.0;-10.5;23.5
3.1;131573.0;-2.1;-86.0;15.0;18.0;74.7;216;1.0;62922.0;9.0;9.0;0.0015440000;2.0;16.0;11.0;0.0000140000;44.0;-10.5;23.5
3.7;134001.0;-2.1;-86.0;15.0;18.0;75.6;216;1.0;63764.0;9.0;9.0;0.0005380000;2.0;16.0;19.5;0.0000130000;44.0;-10.5;23.5
3.4;136011.0;-2.1;-86.0;15.0;18.0;75.2;216;1.0;64606.0;9.0;9.0;0.0366590000;2.0;16.0;19.0;0.0000110000;44.0;-10.5;23.5
4.3;138423.0;-2.1;-87.0;15.0;18.0;75.0;216;1.0;65480.0;9.0;9.0;0.0127820000;2.0;16.0;11.5;0.0000090000;44.0;-10.5;23.5
3.3;140851.0;-2.1;-87.0;15.0;18.0;75.8;216;1.0;66322.0;9.0;9.0;0.0044570000;2.0;16.0;19.0;0.0000070000;44.0;-10.5;23.5
3.8;143263.0;-2.1;-87.0;15.0;18.0;75.0;216;1.0;67196.0;9.0;9.0;0.0015540000;2.0;16.0;11.5;0.0000060000;44.0;-10.5;23.5
3.3;145482.0;-2.1;-87.0;15.0;17.0;75.9;216;1.0;68038.0;9.0;9.0;0.0369920000;2.0;16.0;19.5;0.0000050000;44.0;-10.5;23.5
3.8;147701.0;-2.1;-87.0;15.0;18.0;76.1;216;1.0;68880.0;9.0;9.0;0.0143310000;2.0;16.0;20.0;0.0000040000;44.0;-10.5;23.5
4.5;150113.0;-2.1;-87.0;15.0;17.0;75.0;216;1.0;69754.0;9.0;9.0;0.0049970000;2.0;16.0;11.0;0.0000030000;44.0;-10.5;23.5
3.5;152541.0;-2.1;-87.0;15.0;18.0;76.1;216;1.0;70596.0;9.0;9.0;0.0017420000;2.0;16.0;19.5;0.0000020000;44.0;-10.5;23.5
3.3;155982.0;-2.1;-87.0;15.0;17.0;66.7;216;1.0;73383.0;9.0;9.0;0.0456750000;2.0;16.0;18.0;0.0000020000;46.0;-10.5;23.5
4.0;158394.0;-2.1;-87.0;15.0;18.0;76.1;216;1.0;74257.0;9.0;9.0;0.0159260000;2.0;16.0;19.5;0.0000010000;44.0;-10.5;23.5
3.1;160613.0;-2.1;-86.0;15.0;17.0;75.9;216;1.0;75099.0;9.0;9.0;0.0061700000;2.0;16.0;19.5;0.0000010000;44.0;-10.5;23.5
3.1;163025.0;-2.1;-87.0;15.0;17.0;75.0;216;1.0;75973.0;9.0;9.0;0.0021510000;2.0;16.0;10.5;0.0000010000;44.0;-10.5;23.5
3.6;165244.0;-2.1;-87.0;15.0;18.0;75.0;216;1.0;76815.0;9.0;9.0;0.0457500000;2.0;16.0;19.0;0.0000010000;44.0;-10.5;23.5
3.6;167656.0;-2.1;-87.0;15.0;18.0;75.0;216;1.0;77689.0;9.0;9.0;0.0159520000;2.0;16.0;11.0;0.0000010000;44.0;-10.5;23.5
3.3;170084.0;-2.1;-86.0;15.0;17.0;76.1;216;1.0;78531.0;9.0;9.0;0.0055620000;2.0;16.0;19.5;0.0000000000;44.0;-10.5;23.5
3.1;172303.0;-2.1;-87.0;15.0;17.0;75.8;216;1.0;79373.0;9.0;9.0;0.0021550000;2.0;16.0;19.0;0.0000000000;44.0;-10.5;23.5
3.7;174506.0;-2.1;-87.0;15.0;17.0;74.0;216;1.0;80247.0;9.0;9.0;0.0507510000;2.0;16.0;9.5;0.0000000000;46.0;-10.5;23.5
3.6;176934.0;-2.1;-87.0;15.0;18.0;75.0;216;1.0;81089.0;9.0;9.0;0.0176960000;2.0;16.0;18.5;0.0000000000;44.0;-10.5;23.5
3.4;180166.0;-2.1;-86.0;15.0;17.0;68.9;216;1.0;84635.0;9.0;9.0;0.0068560000;2.0;16.0;19.0;0.0000000000;44.0;-10.5;23.5
3.5;204346.0;-2.1;-86.0;15.0;18.0;74.0;216;1.0;109989.0;12.0;17.0;0.0266650000;2.0;16.0;9.0;0.0081000000;46.0;-10.5;23.5
3.8;206372.0;-2.1;-87.0;15.0;18.0;74.0;216;1.0;111077.0;12.0;9.0;0.0103310000;2.0;16.0;17.0;0.0065610000;44.0;-10.5;23.5
3.8;208784.0;-2.1;-86.0;15.0;18.0;73.7;216;1.0;112034.0;10.0;9.0;0.0229730000;2.0;16.0;9.5;0.0053140000;46.0;-10.5;23.5
3.5;211212.0;-2.1;-87.0;15.0;17.0;76.3;216;1.0;112876.0;9.0;9.0;0.0080100000;2.0;16.0;19.5;0.0043050000;44.0;-10.5;23.5
3.1;213624.0;-2.1;-86.0;15.0;17.0;74.7;216;1.0;113750.0;9.0;9.0;0.0027930000;2.0;16.0;10.5;0.0034870000;44.0;-10.5;23.5
3.8;215843.0;-2.1;-86.0;15.0;18.0;75.0;216;1.0;114592.0;9.0;9.0;0.0009740000;2.0;16.0;19.0;0.0028240000;44.0;-10.5;23.5
3.9;217853.0;-2.1;-86.0;15.0;18.0;75.6;216;1.0;114997.0;9.0;9.0;0.0197110000;2.0;16.0;19.0;0.0025420000;44.0;-10.5;23.5
3.6;220072.0;-2.1;-87.0;15.0;18.0;75.6;216;1.0;115871.0;9.0;9.0;0.0076360000;2.0;16.0;19.0;0.0020590000;44.0;-10.5;23.5
3.1;222484.0;-2.1;-86.0;15.0;17.0;75.2;216;1.0;116713.0;9.0;9.0;0.0026630000;2.0;16.0;11.5;0.0016680000;44.0;-10.5;23.5
3.4;224912.0;-2.1;-87.0;15.0;17.0;68.9;216;1.0;117587.0;9.0;9.0;0.0009280000;2.0;16.0;20.0;0.0013510000;44.0;-10.5;23.5
3.8;228144.0;-2.1;-86.0;15.0;18.0;75.0;216;1.0;120646.0;10.0;9.0;0.0218470000;2.0;16.0;11.0;0.0009850000;44.0;-10.5;23.5
3.7;230572.0;-2.1;-87.0;15.0;17.0;75.9;216;1.0;121488.0;9.0;9.0;0.0076180000;2.0;16.0;19.5;0.0007980000;44.0;-10.5;23.5
3.1;232791.0;-2.1;-86.0;15.0;17.0;76.1;216;1.0;122362.0;9.0;9.0;0.0029510000;2.0;16.0;19.5;0.0006460000;44.0;-10.5;23.5
3.5;235203.0;-2.1;-87.0;15.0;17.0;68.0;216;1.0;123236.0;9.0;9.0;0.0010290000;2.0;16.0;9.5;0.0005230000;44.0;-10.5;23.5
3.7;237422.0;-2.1;-87.0;15.0;18.0;76.3;216;1.0;124110.0;9.0;9.0;0.0242740000;2.0;16.0;20.0;0.0004240000;44.0;-10.5;23.5
3.3;239834.0;-2.1;-87.0;15.0;18.0;75.0;216;1.0;124984.0;9.0;9.0;0.0084640000;2.0;16.0;11.0;0.0003430000;44.0;-10.5;23.5
3.1;242262.0;-2.1;-86.0;15.0;18.0;75.9;216;1.0;125826.0;9.0;9.0;0.0029510000;2.0;16.0;19.5;0.0002780000;44.0;-10.5;23.5
3.6;244481.0;-2.1;-87.0;15.0;18.0;76.1;216;1.0;126700.0;9.0;9.0;0.0011430000;2.0;16.0;19.5;0.0002250000;44.0;-10.5;23.5
3.4;246684.0;-2.1;-87.0;15.0;18.0;74.3;216;1.0;127542.0;9.0;9.0;0.0269710000;2.0;16.0;10.0;0.0001820000;46.0;-10.5;23.5
3.8;249112.0;-2.1;-87.0;15.0;18.0;75.0;216;1.0;128384.0;9.0;9.0;0.0094040000;2.0;16.0;18.5;0.0001480000;44.0;-10.5;23.5
3.2;251524.0;-2.1;-86.0;15.0;17.0;75.0;216;1.0;129258.0;9.0;9.0;0.0032790000;2.0;16.0;11.5;0.0001200000;44.0;-10.5;23.5
3.5;253952.0;-2.1;-87.0;15.0;18.0;75.9;216;1.0;130100.0;9.0;9.0;0.0011430000;2.0;16.0;19.0;0.0000970000;44.0;-10.5;23.5
3.3;255962.0;-2.1;-87.0;15.0;18.0;75.6;216;1.0;130974.0;9.0;9.0;0.0299670000;2.0;16.0;19.5;0.0000790000;44.0;-10.5;23.5
3.9;258374.0;-2.1;-86.0;15.0;18.0;75.2;216;1.0;131816.0;9.0;9.0;0.0104490000;2.0;16.0;11.0;0.0000710000;44.0;-10.5;23.5
3.1;260802.0;-2.1;-87.0;15.0;18.0;75.8;216;1.0;132658.0;9.0;9.0;0.0036430000;2.0;16.0;19.5;0.0000640000;44.0;-10.5;23.5
3.3;263214.0;-2.1;-86.0;15.0;18.0;75.2;216;1.0;133532.0;9.0;9.0;0.0012700000;2.0;16.0;11.0;0.0000570000;44.0;-10.5;23.5
3.3;265433.0;-2.1;-87.0;15.0;18.0;75.0;216;1.0;134374.0;9.0;9.0;0.0299670000;2.0;16.0;18.5;0.0000520000;44.0;-10.5;23.5
3.8;267652.0;-2.1;-86.0;15.0;18.0;76.1;216;1.0;134811.0;9.0;9.0;0.0116100000;2.0;16.0;19.5;0.0000460000;44.0;-10.5;23.5
3.2;270064.0;-2.1;-87.0;15.0;17.0;75.0;216;1.0;135685.0;9.0;9.0;0.0040480000;2.0;16.0;11.0;0.0000420000;44.0;-10.5;23.5
3.4;272492.0;-2.1;-86.0;15.0;18.0;75.8;216;1.0;136527.0;9.0;9.0;0.0014120000;2.0;16.0;19.0;0.0000380000;44.0;-10.5;23.5
3.3;274695.0;-2.1;-87.0;15.0;18.0;74.7;216;1.0;137401.0;9.0;9.0;0.0332970000;2.0;16.0;11.0;0.0000340000;44.0;-10.5;23.5
3.9;277123.0;-2.1;-87.0;15.0;18.0;76.1;216;1.0;138243.0;9.0;9.0;0.0116100000;2.0;16.0;19.0;0.0000300000;44.0;-10.5;23.5
3.5;279342.0;-2.1;-87.0;15.0;18.0;75.9;216;1.0;139085.0;9.0;9.0;0.0044980000;2.0;16.0;19.5;0.0000250000;44.0;-10.5;23.5
3.5;281754.0;-2.1;-86.0;15.0;18.0;75.0;216;1.0;139959.0;9.0;9.0;0.0015680000;2.0;16.0;11.0;0.0000200000;44.0;-10.5;23.5
3.4;283973.0;-2.1;-86.0;15.0;18.0;75.0;216;1.0;140801.0;9.0;9.0;0.0369970000;2.0;16.0;18.5;0.0000160000;44.0;-10.5;23.5
4.0;286385.0;-2.1;-86.0;15.0;18.0;75.0;216;1.0;141675.0;9.0;9.0;0.0129000000;2.0;16.0;11.0;0.0000130000;44.0;-10.5;23.5
3.2;288813.0;-2.1;-87.0;15.0;17.0;76.3;216;1.0;142517.0;9.0;9.0;0.0044980000;2.0;16.0;19.5;0.0000110000;44.0;-10.5;23.5
3.6;291032.0;-2.1;-87.0;15.0;18.0;75.8;216;1.0;143359.0;9.0;9.0;0.0017430000;2.0;16.0;19.0;0.0000090000;44.0;-10.5;23.5
3.4;293235.0;-2.1;-87.0;15.0;18.0;74.7;216;1.0;144233.0;9.0;9.0;0.0411080000;2.0;16.0;11.0;0.0000070000;44.0;-10.5;23.5
3.8;295663.0;-2.1;-87.0;15.0;18.0;75.8;216;1.0;145075.0;9.0;9.0;0.0143330000;2.0;16.0;19.5;0.0000060000;44.0;-10.5;23.5
3.3;298075.0;-2.1;-87.0;15.0;17.0;75.2;216;1.0;145949.0;9.0;9.0;0.0049980000;2.0;16.0;11.0;0.0000050000;44.0;-10.5;23.5
3.5;300503.0;-2.1;-87.0;15.0;17.0;75.8;216;1.0;146791.0;9.0;9.0;0.0017430000;2.0;16.0;19.0;0.0000040000;44.0;-10.5;23.5
3.4;302513.0;-2.1;-86.0;15.0;18.0;74.7;216;1.0;147633.0;9.0;9.0;0.0456750000;2.0;16.0;19.0;0.0000030000;44.0;-10.5;23.5
3.9;304925.0;-2.1;-86.0;15.0;18.0;75.0;216;1.0;148507.0;9.0;9.0;0.0159260000;2.0;16.0;11.0;0.0000020000;44.0;-10.5;23.5
3.1;307353.0;-2.1;-86.0;15.0;17.0;75.9;216;1.0;149349.0;9.0;9.0;0.0055530000;2.0;16.0;19.0;0.0000020000;44.0;-10.5;23.5
3.1;309765.0;-2.1;-87.0;15.0;17.0;75.2;216;1.0;150223.0;9.0;9.0;0.0019360000;2.0;16.0;11.0;0.0000020000;44.0;-10.5;23.5
3.8;311984.0;-2.1;-87.0;15.0;18.0;75.8;216;1.0;151065.0;9.0;9.0;0.0456750000;2.0;16.0;19.0;0.0000010000;44.0;-10.5;23.5
3.7;314203.0;-2.1;-87.0;15.0;18.0;76.1;216;1.0;151907.0;9.0;9.0;0.0176950000;2.0;16.0;18.5;0.0000010000;44.0;-10.5;23.5
3.4;316615.0;-2.1;-87.0;15.0;17.0;74.7;216;1.0;152781.0;9.0;9.0;0.0061700000;2.0;16.0;10.5;0.0000010000;44.0;-10.5;23.5
3.1;319043.0;-2.1;-87.0;15.0;18.0;76.1;216;1.0;153623.0;9.0;9.0;0.0021510000;2.0;16.0;19.5;0.0000010000;44.0;-10.5;23.5
3.7;321246.0;-2.1;-87.0;15.0;18.0;75.0;216;1.0;154497.0;9.0;9.0;0.0507500000;2.0;16.0;11.0;0.0000010000;44.0;-10.5;23.5
3.6;323674.0;-2.1;-86.0;15.0;18.0;76.1;216;1.0;155339.0;9.0;9.0;0.0176950000;2.0;16.0;19.0;0.0000000000;44.0;-10.5;23.5
3.4;325893.0;-2.1;-87.0;15.0;18.0;75.9;216;1.0;156181.0;9.0;9.0;0.0068560000;2.0;16.0;19.5;0.0000000000;44.0;-10.5;23.5
3.2;328305.0;-2.1;-86.0;15.0;18.0;75.2;216;1.0;157055.0;9.0;9.0;0.0023900000;2.0;16.0;11.0;0.0000000000;44.0;-10.5;23.5
3.4;330524.0;-2.1;-86.0;15.0;18.0;75.2;216;1.0;157897.0;9.0;9.0;0.0008330000;2.0;16.0;18.5;0.0000000000;44.0;-10.5;23.5
3.2;332936.0;-2.1;-86.0;15.0;18.0;75.0;216;1.0;158771.0;9.0;9.0;0.0196620000;2.0;16.0;11.5;0.0000000000;44.0;-10.5;23.5
3.8;335364.0;-2.1;-86.0;15.0;17.0;75.9;216;1.0;159613.0;9.0;9.0;0.0068560000;2.0;16.0;19.5;0.0000000000;44.0;-10.5;23.5
3.1;337374.0;-2.1;-86.0;15.0;17.0;75.8;216;1.0;160018.0;9.0;9.0;0.0023900000;2.0;16.0;19.0;0.0000000000;44.0;-10.5;23.5
3.5;339593.0;-2.1;-86.0;15.0;17.0;75.9;216;1.0;160892.0;9.0;9.0;0.0009260000;2.0;16.0;19.5;0.0000000000;44.0;-10.5;23.5
3.3;341796.0;-2.1;-87.0;15.0;18.0;74.7;216;1.0;161734.0;9.0;9.0;0.0218460000;2.0;16.0;11.0;0.0000000000;44.0;-10.5;23.5
3.6;344224.0;-2.1;-87.0;15.0;18.0;76.1;216;1.0;162608.0;9.0;9.0;0.0076170000;2.0;16.0;19.0;0.0000000000;44.0;-10.5;23.5
3.4;346636.0;-2.1;-87.0;15.0;16.0;75.2;216;1.0;163450.0;9.0;9.0;0.0026560000;2.0;16.0;11.5;0.0000000000;44.0;-10.5;23.5
3.3;349064.0;-2.1;-86.0;15.0;17.0;76.1;216;1.0;164292.0;9.0;9.0;0.0009260000;2.0;16.0;20.0;0.0000000000;44.0;-10.5;23.5
3.5;351074.0;-2.1;-87.0;15.0;17.0;75.8;216;1.0;165166.0;9.0;9.0;0.0242740000;2.0;16.0;19.5;0.0000000000;44.0;-10.5;23.5
4.2;353486.0;-2.1;-86.0;15.0;17.0;75.0;216;1.0;166040.0;9.0;9.0;0.0084640000;2.0;16.0;11.5;0.0000000000;44.0;-10.5;23.5
3.1;355914.0;-2.1;-86.0;15.0;18.0;75.9;216;1.0;166914.0;9.0;9.0;0.0029510000;2.0;16.0;19.5;0.0000000000;44.0;-10.5;23.5
3.5;358326.0;-2.1;-86.0;15.0;18.0;75.2;216;1.0;167788.0;9.0;9.0;0.0010290000;2.0;16.0;11.0;0.0000000000;44.0;-10.5;23.5
3.2;360545.0;-2.1;-87.0;15.0;17.0;75.9;216;1.0;168630.0;9.0;9.0;0.0242740000;2.0;16.0;19.5;0.0000000000;44.0;-10.5;23.5
3.5;362764.0;-2.1;-87.0;15.0;17.0;75.9;216;1.0;169504.0;9.0;9.0;0.0094040000;2.0;16.0;19.5;0.0000000000;44.0;-10.5;23.5
3.0;365176.0;-2.1;-87.0;15.0;18.0;75.2;216;1.0;170378.0;9.0;9.0;0.0032790000;2.0;16.0;11.5;0.0000000000;44.0;-10.5;23.5
3.3;367604.0;-2.1;-87.0;15.0;18.0;75.9;216;1.0;171220.0;9.0;9.0;0.0011430000;2.0;16.0;19.5;0.0000000000;44.0;-10.5;23.5
3.4;369807.0;-2.1;-87.0;15.0;17.0;76.1;216;1.0;172094.0;9.0;9.0;0.0269710000;2.0;16.0;11.0;0.0000000000;44.0;-10.5;23.5
3.7;372235.0;-2.1;-87.0;15.0;18.0;75.0;216;1.0;172936.0;9.0;9.0;0.0094040000;2.0;16.0;19.0;0.0000000000;44.0;-10.5;23.5
3.3;374454.0;-2.1;-87.0;15.0;18.0;75.4;216;1.0;173810.0;9.0;9.0;0.0036430000;2.0;16.0;18.5;0.0000000000;44.0;-10.5;23.5
3.3;376866.0;-2.1;-87.0;15.0;18.0;75.0;216;1.0;174684.0;9.0;9.0;0.0012700000;2.0;16.0;11.5;0.0000000000;44.0;-10.5;23.5
3.2;379085.0;-2.1;-86.0;15.0;18.0;75.2;216;1.0;175526.0;9.0;9.0;0.0004430000;2.0;16.0;8.5;0.0000000000;44.0;-10.5;23.5
3.2;381497.0;-2.1;-87.0;15.0;17.0;75.0;216;1.0;176368.0;9.0;9.0;0.0001540000;2.0;16.0;11.5;0.0000000000;44.0;-10.5;23.5
3.5;383925.0;-2.1;-87.0;15.0;17.0;75.9;216;1.0;177210.0;9.0;9.0;0.0000540000;2.0;16.0;19.5;0.0000000000;44.0;-10.5;23.5
3.5;386144.0;-2.1;-87.0;15.0;17.0;75.9;216;1.0;177647.0;9.0;9.0;0.0000210000;2.0;16.0;20.0;0.0000000000;44.0;-10.5;23.5
3.4;388347.0;-2.1;-87.0;15.0;18.0;74.0;216;1.0;178521.0;9.0;9.0;0.0328120000;2.0;16.0;10.0;0.0000000000;46.0;-10.5;23.5
3.4;390775.0;-2.1;-87.0;15.0;18.0;75.9;216;1.0;179363.0;9.0;9.0;0.0114410000;2.0;16.0;20.0;0.0000000000;44.0;-10.5;23.5
3.8;393187.0;-2.1;-86.0;15.0;17.0;75.0;216;1.0;180237.0;9.0;9.0;0.0039890000;2.0;16.0;11.5;0.0000000000;44.0;-10.5;23.5
3.4;395615.0;-2.1;-87.0;15.0;18.0;75.9;216;1.0;181079.0;9.0;9.0;0.0013910000;2.0;16.0;19.0;0.0000000000;44.0;-10.5;23.5
