avgLdpcIterations;ulBytes;pmi;rsrp;cqi;pucchSnr;rssi;ueId;inSync;dlBytes;dlMcs;ulMcs;ulBler;ri;pcmax;puschSnr;dlBler;phr;rsrq;sinr
3.1;291805.0;-15;-78.0;15.0;17.0;85.0;242;1.0;59676.0;9.0;9.0;0.0000700000;2.0;24.0;20.0;0.0000010000;52.0;-10.5;23.5
3.1;296659.0;-9;-78.0;15.0;17.0;84.0;242;1.0;60550.0;9.0;9.0;0.0000240000;2.0;24.0;10.0;0.0000010000;52.0;-10.5;23.5
3.1;301546.0;-9;-78.0;15.0;18.0;85.0;242;1.0;61424.0;9.0;9.0;0.0000090000;2.0;24.0;19.0;0.0000010000;52.0;-10.5;23.5
3.4;306400.0;-9;-78.0;15.0;18.0;84.0;242;1.0;62298.0;9.0;9.0;0.0000030000;2.0;24.0;10.0;0.0000000000;52.0;-10.5;23.5
3.5;311320.0;-9;-78.0;15.0;18.0;84.9;242;1.0;63172.0;9.0;9.0;0.0852940000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.2;315786.0;-9;-78.0;15.0;17.0;85.0;242;1.0;64046.0;9.0;9.0;0.0330450000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.1;320640.0;-9;-78.0;15.0;12.0;83.9;242;1.0;64920.0;9.0;9.0;0.0115220000;2.0;24.0;10.0;0.0000000000;52.0;-10.5;23.5
3.1;325527.0;-9;-78.0;15.0;17.0;84.9;242;1.0;65794.0;9.0;9.0;0.0040170000;2.0;24.0;18.5;0.0000000000;52.0;-10.5;23.5
3.3;330381.0;-9;-78.0;15.0;18.0;83.1;242;1.0;66668.0;9.0;9.0;0.0014010000;2.0;24.0;9.0;0.0000000000;52.0;-10.5;23.5
3.0;335268.0;-9;-78.0;15.0;17.0;85.0;242;1.0;67542.0;9.0;9.0;0.0004880000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.1;339734.0;-11;-78.0;15.0;11.0;84.9;242;1.0;68416.0;9.0;9.0;0.0001890000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.1;344588.0;-9;-78.0;15.0;18.0;83.9;242;1.0;69290.0;9.0;9.0;0.0000660000;2.0;24.0;10.0;0.0000000000;52.0;-10.5;23.5
3.1;349475.0;-9;-78.0;15.0;18.0;84.8;242;1.0;70164.0;9.0;9.0;0.0000230000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.6;354329.0;-9;-78.0;15.0;19.0;83.9;242;1.0;71038.0;9.0;9.0;0.0810080000;2.0;24.0;10.0;0.0000000000;52.0;-10.5;23.5
3.3;359216.0;-9;-78.0;15.0;17.0;85.0;242;1.0;71912.0;9.0;9.0;0.0525460000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.2;363682.0;-9;-78.0;15.0;18.0;84.9;242;1.0;72786.0;9.0;9.0;0.0203570000;2.0;24.0;20.0;0.0000000000;52.0;-10.5;23.5
3.2;368536.0;-9;-78.0;15.0;17.0;84.1;242;1.0;73660.0;9.0;9.0;0.0070980000;2.0;24.0;10.0;0.0000000000;52.0;-10.5;23.5
3.1;373423.0;-9;-78.0;15.0;17.0;85.0;242;1.0;74534.0;9.0;9.0;0.0024750000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.1;378277.0;-9;-78.0;15.0;17.0;84.0;242;1.0;75408.0;9.0;9.0;0.0008630000;2.0;24.0;10.0;0.0000000000;52.0;-10.5;23.5
3.5;383164.0;-9;-78.0;15.0;18.0;83.9;242;1.0;76282.0;9.0;9.0;0.0003010000;2.0;24.0;18.0;0.0000000000;52.0;-10.5;23.5
3.2;387630.0;-15;-78.0;15.0;17.0;84.7;242;1.0;77156.0;9.0;9.0;0.0001170000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.2;392484.0;-9;-78.0;15.0;17.0;84.2;242;1.0;78030.0;9.0;9.0;0.0000410000;2.0;24.0;10.5;0.0000000000;52.0;-10.5;23.5
3.3;397371.0;-15;-78.0;15.0;18.0;85.0;242;1.0;78904.0;9.0;9.0;0.0000140000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.3;402225.0;-9;-78.0;15.0;17.0;84.2;242;1.0;79778.0;9.0;9.0;0.0000050000;2.0;24.0;10.0;0.0000000000;52.0;-10.5;23.5
3.3;407112.0;-9;-78.0;15.0;18.0;83.8;242;1.0;80652.0;9.0;9.0;0.0810020000;2.0;24.0;18.0;0.0000000000;52.0;-10.5;23.5
3.2;411578.0;-9;-78.0;15.0;17.0;84.9;242;1.0;81526.0;9.0;9.0;0.0313820000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.1;416432.0;-9;-78.0;15.0;17.0;83.9;242;1.0;82400.0;9.0;9.0;0.0109420000;2.0;24.0;10.0;0.0000000000;52.0;-10.5;23.5
3.4;421319.0;-9;-78.0;15.0;17.0;84.8;242;1.0;83274.0;9.0;9.0;0.0038150000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.2;426173.0;-9;-78.0;15.0;17.0;83.9;242;1.0;84148.0;9.0;9.0;0.0013300000;2.0;24.0;9.5;0.0000000000;52.0;-10.5;23.5
3.3;431060.0;-9;-78.0;15.0;17.0;82.8;242;1.0;85022.0;9.0;9.0;0.0337970000;2.0;24.0;17.0;0.0000000000;52.0;-10.5;23.5
3.4;435138.0;-13;-78.0;15.0;18.0;83.7;242;1.0;85896.0;9.0;9.0;0.0649280000;2.0;24.0;18.5;0.0000000000;52.0;-10.5;23.5
3.4;439992.0;-9;-78.0;15.0;16.0;84.5;242;1.0;86770.0;9.0;9.0;0.0251550000;2.0;24.0;10.5;0.0000000000;52.0;-10.5;23.5
3.0;444879.0;-9;-78.0;15.0;17.0;86.0;242;1.0;87644.0;9.0;9.0;0.0087710000;2.0;24.0;20.5;0.0000000000;52.0;-10.5;23.5
3.3;449733.0;-9;-78.0;15.0;17.0;85.2;242;1.0;88518.0;9.0;9.0;0.0030580000;2.0;24.0;11.0;0.0000000000;52.0;-10.5;23.5
3.1;454620.0;-15;-78.0;15.0;17.0;85.2;242;1.0;89392.0;9.0;9.0;0.0010660000;2.0;24.0;20.0;0.0000000000;52.0;-10.5;23.5
3.3;458665.0;-9;-78.0;15.0;17.0;84.9;242;1.0;89829.0;9.0;9.0;0.0003720000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.1;463131.0;-9;-78.0;15.0;15.0;84.8;242;1.0;90703.0;9.0;9.0;0.0001440000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.2;467985.0;-9;-78.0;15.0;17.0;84.0;242;1.0;91577.0;9.0;9.0;0.0000500000;2.0;24.0;10.5;0.0000000000;52.0;-10.5;23.5
3.4;472872.0;-9;-78.0;15.0;18.0;84.8;242;1.0;92451.0;9.0;9.0;0.0000180000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.6;477726.0;-9;-78.0;15.0;18.0;83.8;242;1.0;93325.0;9.0;9.0;0.0000060000;2.0;24.0;10.0;0.0000000000;52.0;-10.5;23.5
3.2;482613.0;-15;-78.0;15.0;17.0;85.0;242;1.0;94199.0;9.0;9.0;0.0000020000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.5;487079.0;-15;-78.0;15.0;17.0;85.0;242;1.0;94636.0;9.0;9.0;0.0000010000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.1;491933.0;-9;-78.0;15.0;17.0;84.2;242;1.0;95510.0;9.0;9.0;0.0000000000;2.0;24.0;10.5;0.0000000000;52.0;-10.5;23.5
3.1;496820.0;-9;-78.0;15.0;18.0;84.3;242;1.0;96384.0;9.0;9.0;0.0000000000;2.0;25.0;19.0;0.0000000000;52.0;-10.5;23.5
3.4;501674.0;-9;-78.0;15.0;17.0;83.8;242;1.0;97258.0;9.0;9.0;0.0000000000;2.0;24.0;10.0;0.0000000000;52.0;-10.5;23.5
3.0;506561.0;-9;-78.0;15.0;17.0;84.9;242;1.0;98132.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.1;511027.0;-9;-78.0;15.0;17.0;84.7;242;1.0;99006.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.2;515881.0;-15;-78.0;15.0;18.0;84.2;242;1.0;99880.0;9.0;9.0;0.0000000000;2.0;24.0;10.0;0.0000000000;52.0;-10.5;23.5
3.1;520768.0;-9;-78.0;15.0;17.0;84.8;242;1.0;100754.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.4;525622.0;-9;-78.0;15.0;18.0;83.8;242;1.0;101628.0;9.0;9.0;0.0000000000;2.0;24.0;10.0;0.0000000000;52.0;-10.5;23.5
3.2;530509.0;-9;-78.0;15.0;17.0;84.8;242;1.0;102502.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.2;534975.0;-9;-78.0;15.0;18.0;85.0;242;1.0;103376.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.4;539829.0;-9;-78.0;15.0;17.0;83.9;242;1.0;104250.0;9.0;9.0;0.0000000000;2.0;24.0;10.0;0.0000000000;52.0;-10.5;23.5
3.1;544716.0;-9;-78.0;15.0;18.0;84.9;242;1.0;105124.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.4;549570.0;-9;-78.0;15.0;17.0;83.1;242;1.0;105998.0;9.0;9.0;0.0000000000;2.0;24.0;9.0;0.0000000000;52.0;-10.5;23.5
3.7;554457.0;-9;-78.0;15.0;14.0;84.9;242;1.0;106872.0;9.0;9.0;0.0478300000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.3;558923.0;-9;-78.0;15.0;17.0;84.9;242;1.0;107746.0;9.0;9.0;0.0185300000;2.0;24.0;20.0;0.0000000000;52.0;-10.5;23.5
3.2;563777.0;-15;-78.0;15.0;17.0;83.9;242;1.0;108620.0;9.0;9.0;0.0064610000;2.0;24.0;10.0;0.0000000000;52.0;-10.5;23.5
3.3;568664.0;-9;-78.0;15.0;16.0;84.9;242;1.0;109494.0;9.0;9.0;0.0022530000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.4;573518.0;-9;-78.0;15.0;16.0;84.0;242;1.0;110368.0;9.0;9.0;0.0007860000;2.0;24.0;10.0;0.0000000000;52.0;-10.5;23.5
3.1;578405.0;-9;-78.0;15.0;16.0;84.7;242;1.0;111242.0;9.0;9.0;0.0002740000;2.0;24.0;18.5;0.0000000000;52.0;-10.5;23.5
3.2;582871.0;-9;-78.0;15.0;17.0;84.7;242;1.0;112116.0;9.0;9.0;0.0001060000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.1;587725.0;-9;-78.0;15.0;16.0;83.6;242;1.0;112990.0;9.0;9.0;0.0000370000;2.0;24.0;9.5;0.0000000000;52.0;-10.5;23.5
3.1;592612.0;-9;-78.0;15.0;16.0;84.8;242;1.0;113864.0;9.0;9.0;0.0000130000;2.0;24.0;20.0;0.0000000000;52.0;-10.5;23.5
3.3;597466.0;-15;-78.0;15.0;16.0;83.7;242;1.0;114738.0;9.0;9.0;0.0000040000;2.0;24.0;10.5;0.0000000000;52.0;-10.5;23.5
3.4;602304.0;-9;-78.0;15.0;16.0;83.5;242;1.0;115612.0;9.0;8.0;0.1810020000;2.0;24.0;18.0;0.0000000000;52.0;-10.5;23.5
3.0;605807.0;-15;-78.0;15.0;16.0;84.9;242;1.0;116486.0;9.0;7.0;0.0701240000;2.0;24.0;20.0;0.0000000000;52.0;-10.5;23.5
3.1;609611.0;-9;-78.0;15.0;17.0;84.0;242;1.0;117360.0;9.0;7.0;0.0244510000;2.0;24.0;10.5;0.0000000000;52.0;-10.5;23.5
3.1;613447.0;-9;-78.0;15.0;16.0;84.9;242;1.0;118234.0;9.0;7.0;0.0085250000;2.0;24.0;18.5;0.0000000000;52.0;-10.5;23.5
3.0;617251.0;-9;-78.0;15.0;17.0;83.8;242;1.0;119108.0;9.0;7.0;0.0029730000;2.0;24.0;11.0;0.0000000000;52.0;-10.5;23.5
3.1;621087.0;-9;-78.0;15.0;16.0;84.9;242;1.0;119982.0;9.0;7.0;0.0010360000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.0;624590.0;-15;-78.0;15.0;17.0;84.8;242;1.0;120856.0;9.0;7.0;0.0004020000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.1;628394.0;-9;-78.0;15.0;17.0;84.0;242;1.0;121730.0;9.0;7.0;0.0001400000;2.0;24.0;11.0;0.0000000000;52.0;-10.5;23.5
3.0;632230.0;-15;-78.0;15.0;17.0;84.7;242;1.0;122604.0;9.0;7.0;0.0000490000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.0;636034.0;-9;-78.0;15.0;16.0;83.7;242;1.0;123478.0;9.0;7.0;0.0000170000;2.0;24.0;11.0;0.0000000000;52.0;-10.5;23.5
3.1;639870.0;-9;-78.0;15.0;16.0;83.7;242;1.0;124352.0;9.0;7.0;0.0000060000;2.0;24.0;18.0;0.0000000000;52.0;-10.5;23.5
3.2;643373.0;-9;-78.0;15.0;17.0;84.6;242;1.0;125226.0;9.0;7.0;0.0000020000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.0;647177.0;-9;-78.0;15.0;17.0;83.9;242;1.0;126100.0;9.0;7.0;0.0000010000;2.0;24.0;11.0;0.0000000000;52.0;-10.5;23.5
3.0;651013.0;-11;-78.0;15.0;16.0;85.0;242;1.0;126974.0;9.0;7.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.0;654817.0;-9;-78.0;15.0;16.0;84.0;242;1.0;127848.0;9.0;7.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;-10.5;23.5
3.2;658653.0;-9;-78.0;15.0;16.0;84.7;242;1.0;128722.0;9.0;7.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.0;662156.0;-9;-78.0;15.0;17.0;84.9;242;1.0;129596.0;9.0;7.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.0;665960.0;-9;-78.0;15.0;17.0;84.5;242;1.0;130470.0;9.0;7.0;0.0000000000;2.0;24.0;11.5;0.0000000000;52.0;-10.5;23.5
3.1;669796.0;-15;-78.0;15.0;16.0;85.2;242;1.0;131344.0;9.0;7.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.0;673600.0;-15;-78.0;15.0;16.0;84.1;242;1.0;132218.0;9.0;7.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;-10.5;23.5
3.2;677436.0;-9;-78.0;15.0;17.0;84.0;242;1.0;133092.0;9.0;7.0;0.0000000000;2.0;24.0;18.5;0.0000000000;52.0;-10.5;23.5
3.3;680606.0;-9;-78.0;15.0;16.0;84.7;242;1.0;133529.0;9.0;7.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.1;684109.0;-15;-78.0;15.0;16.0;84.7;242;1.0;134403.0;9.0;7.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.3;687913.0;-11;-78.0;15.0;16.0;83.8;242;1.0;135277.0;9.0;7.0;0.0000000000;2.0;24.0;10.5;0.0000000000;52.0;-10.5;23.5
3.3;691749.0;-15;-78.0;15.0;16.0;84.9;242;1.0;136151.0;9.0;7.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.2;695553.0;-15;-78.0;15.0;16.0;82.7;242;1.0;137025.0;9.0;7.0;0.0000000000;2.0;24.0;9.5;0.0000000000;52.0;-10.5;23.5
3.1;699389.0;-9;-78.0;15.0;16.0;83.7;242;1.0;137899.0;9.0;7.0;0.0000000000;2.0;24.0;18.0;0.0000000000;52.0;-10.5;23.5
3.0;702892.0;-9;-78.0;15.0;17.0;84.7;242;1.0;138336.0;9.0;7.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.0;706696.0;-15;-78.0;15.0;16.0;83.9;242;1.0;139210.0;9.0;7.0;0.0000000000;2.0;24.0;11.5;0.0000000000;52.0;-10.5;23.5
3.1;710532.0;-11;-78.0;15.0;17.0;85.0;242;1.0;140084.0;9.0;7.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.1;714336.0;-11;-78.0;15.0;16.0;83.7;242;1.0;140958.0;9.0;7.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;-10.5;23.5
3.0;718172.0;-13;-78.0;15.0;17.0;84.6;242;1.0;141832.0;9.0;7.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.1;721675.0;-9;-78.0;15.0;17.0;84.6;242;1.0;142706.0;9.0;7.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.0;725479.0;-9;-78.0;15.0;17.0;84.1;242;1.0;143580.0;9.0;7.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;-10.5;23.5
