ulCarrierFreq,timestamp,id,frame,slot,pci,dlCarrierFreq,_id.$oid,avgLdpcIterations,rnti,ulBytes,pmi,rsrp,cqi,pucchSnr,rssi,ueId,inSync,dlBytes,dlMcs,ulMcs,ulBler,ri,pcmax,puschSnr,dlBler,phr,rsrq,sinr
3750240000.0,2025-05-22 14:45:07.840000+00:00,12345678.0,812.0,14.0,0.0,3750240000.0,682f3873be193f091d614d46,5.2,43b0,951488.0,"(4,0)",-87.0,11.0,19.0,82.5,89,1.0,742709.0,6.0,6.0,0.10047,3.0,23.0,21.0,0.09234,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:07.840000+00:00,12345678.0,812.0,14.0,0.0,3750240000.0,682f3873be193f091d614d46,5.2,e000,884244.0,"(14,0)",-86.0,2.0,18.0,75.4,90,1.0,121793.0,1.0,6.0,0.267569,2.0,24.0,3.5,0.149638,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:08.840000+00:00,12345678.0,912.0,14.0,0.0,3750240000.0,682f3874be193f091d614d47,5.3,d817,5902372.0,"(13,1)",-81.0,15.0,21.0,81.5,91,1.0,4404740.0,6.0,6.0,0.159892,2.0,24.0,5.5,0.330306,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:08.840000+00:00,12345678.0,912.0,14.0,0.0,3750240000.0,682f3874be193f091d614d47,5.3,297f,2802220.0,"(15,1)",-84.0,15.0,22.0,81.1,88,1.0,869309.0,6.0,6.0,0.362057,2.0,25.0,3.0,0.25447,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:08.840000+00:00,12345678.0,912.0,14.0,0.0,3750240000.0,682f3874be193f091d614d47,5.3,7681,965802.0,"(15,1)",-85.0,15.0,18.0,83.3,92,1.0,311967.0,6.0,6.0,0.141483,2.0,24.0,20.5,0.17371,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:08.840000+00:00,12345678.0,912.0,14.0,0.0,3750240000.0,682f3874be193f091d614d47,5.3,43b0,954736.0,"(4,0)",-87.0,11.0,20.0,78.9,89,1.0,745901.0,6.0,6.0,0.22807,3.0,22.0,4.0,0.110584,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:08.840000+00:00,12345678.0,912.0,14.0,0.0,3750240000.0,682f3874be193f091d614d47,5.3,e000,886951.0,"(13,0)",-86.0,15.0,17.0,76.4,90,1.0,121931.0,1.0,6.0,0.103662,2.0,24.0,18.5,0.221207,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:09.840000+00:00,12345678.0,1012.0,14.0,0.0,3750240000.0,682f3875be193f091d614d48,5.3,d817,5905348.0,"(13,1)",-81.0,15.0,19.0,83.3,91,1.0,4405358.0,6.0,6.0,0.055751,2.0,24.0,20.5,0.267548,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:09.840000+00:00,12345678.0,1012.0,14.0,0.0,3750240000.0,682f3875be193f091d614d48,5.3,297f,2804895.0,"(15,1)",-84.0,15.0,20.0,83.1,88,1.0,869927.0,6.0,6.0,0.140268,2.0,24.0,9.0,0.206121,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:09.840000+00:00,12345678.0,1012.0,14.0,0.0,3750240000.0,682f3875be193f091d614d48,5.3,7681,968414.0,"(8,1)",-85.0,15.0,18.0,82.4,92,1.0,312585.0,6.0,6.0,0.092379,2.0,24.0,8.0,0.140705,52.0,-10.5,23.5
