avgLdpcIterations;ulBytes;pmi;rsrp;cqi;pucchSnr;rssi;ueId;inSync;dlBytes;dlMcs;ulMcs;ulBler;ri;pcmax;puschSnr;dlBler;phr;rsrq;sinr
3.5;65623.0;-4.1;-78.0;10.0;18.0;86.0;230;1.0;24335.0;9.0;9.0;0.0734000000;4.0;22.0;21.0;0.0064610000;52.0;-10.5;23.5
3.5;69668.0;-4.1;-78.0;10.0;18.0;86.0;230;1.0;25119.0;9.0;9.0;0.1065930000;4.0;23.0;21.0;0.0058150000;52.0;-10.5;23.5
3.4;73400.0;-4.1;-78.0;10.0;18.0;85.1;230;1.0;26687.0;9.0;6.0;0.1087890000;4.0;23.0;20.0;0.0047100000;52.0;-10.5;23.5
3.1;77121.0;-4.1;-78.0;10.0;18.0;84.8;230;1.0;29039.0;9.0;6.0;0.0379320000;4.0;23.0;8.5;0.0034340000;52.0;-10.5;23.5
3.1;80573.0;-4.1;-78.0;10.0;17.0;85.2;230;1.0;30607.0;9.0;6.0;0.0132260000;4.0;23.0;20.0;0.0027810000;52.0;-10.5;23.5
3.4;83993.0;-4.1;-78.0;10.0;18.0;85.2;230;1.0;32175.0;9.0;6.0;0.0046120000;4.0;23.0;13.5;0.0022530000;52.0;-10.5;23.5
3.2;87445.0;-4.1;-78.0;10.0;18.0;85.1;230;1.0;33743.0;9.0;6.0;0.0403500000;4.0;23.0;20.0;0.0018250000;52.0;-10.5;23.5
3.4;90596.0;-4.1;-78.0;10.0;18.0;85.3;230;1.0;35311.0;9.0;6.0;0.0315760000;4.0;22.0;19.5;0.0014780000;52.0;-10.5;23.5
3.2;94016.0;-4.1;-78.0;10.0;18.0;84.0;230;1.0;36879.0;9.0;6.0;0.0540560000;4.0;23.0;8.0;0.0011970000;52.0;-10.5;23.5
3.1;97468.0;-4.1;-78.0;10.0;17.0;85.2;230;1.0;38447.0;9.0;6.0;0.0188480000;4.0;22.0;20.5;0.0009700000;52.0;-10.5;23.5
3.1;100888.0;-4.1;-78.0;10.0;19.0;84.1;230;1.0;40015.0;9.0;6.0;0.0065720000;4.0;23.0;8.0;0.0007860000;52.0;-10.5;23.5
3.0;104340.0;-4.1;-78.0;10.0;17.0;85.3;230;1.0;41583.0;9.0;6.0;0.0022920000;4.0;22.0;20.0;0.0006360000;52.0;-10.5;23.5
3.4;107491.0;-4.1;-78.0;10.0;17.0;85.2;230;1.0;43151.0;9.0;6.0;0.1297170000;4.0;23.0;19.5;0.0005150000;52.0;-10.5;23.5
3.5;110911.0;-4.1;-78.0;10.0;17.0;85.3;230;1.0;44719.0;9.0;6.0;0.1181300000;4.0;23.0;14.0;0.0004170000;52.0;-10.5;23.5
3.3;114363.0;-4.1;-78.0;10.0;16.0;85.2;230;1.0;46287.0;9.0;6.0;0.1799310000;4.0;23.0;20.0;0.0003380000;52.0;-10.5;23.5
3.1;117783.0;-4.1;-78.0;10.0;17.0;82.8;230;1.0;47855.0;9.0;6.0;0.0627380000;4.0;23.0;8.0;0.0002740000;52.0;-10.5;23.5
3.0;121235.0;-4.1;-78.0;10.0;17.0;84.0;230;1.0;49423.0;9.0;6.0;0.0218750000;4.0;23.0;19.0;0.0002220000;52.0;-10.5;23.5
3.0;124386.0;-4.1;-78.0;10.0;17.0;84.0;230;1.0;50991.0;9.0;6.0;0.0084750000;4.0;23.0;18.5;0.0001800000;52.0;-10.5;23.5
3.3;132185.0;-4.1;-78.0;10.0;17.0;84.2;230;1.0;53343.0;9.0;7.0;0.1029550000;4.0;22.0;18.5;0.0001310000;52.0;-10.5;23.5
3.1;135688.0;-4.1;-78.0;10.0;17.0;84.0;230;1.0;54911.0;9.0;7.0;0.0358980000;4.0;23.0;19.0;0.0001060000;52.0;-10.5;23.5
3.2;139492.0;-4.1;-78.0;10.0;17.0;83.7;230;1.0;56479.0;9.0;7.0;0.0125170000;4.0;23.0;8.0;0.0000860000;52.0;-10.5;23.5
3.3;143328.0;-4.1;-78.0;10.0;17.0;84.1;230;1.0;58047.0;9.0;7.0;0.1043640000;4.0;23.0;19.5;0.0000700000;52.0;-10.5;23.5
3.5;146799.0;-4.1;-78.0;10.0;16.0;83.9;230;1.0;59615.0;9.0;6.0;0.2214330000;4.0;22.0;19.0;0.0000560000;52.0;-10.5;23.5
3.2;150219.0;-4.1;-78.0;10.0;17.0;83.0;230;1.0;61183.0;9.0;6.0;0.0772090000;4.0;23.0;8.0;0.0000460000;52.0;-10.5;23.5
3.4;153671.0;-4.1;-78.0;10.0;16.0;83.7;230;1.0;62751.0;9.0;6.0;0.0747510000;4.0;22.0;19.5;0.0000370000;52.0;-10.5;23.5
3.1;157091.0;-4.1;-78.0;10.0;17.0;83.4;230;1.0;64319.0;9.0;6.0;0.0260640000;4.0;23.0;8.0;0.0000300000;52.0;-10.5;23.5
3.1;160543.0;-4.1;-78.0;10.0;18.0;84.0;230;1.0;65887.0;9.0;6.0;0.0090880000;4.0;22.0;19.0;0.0000240000;52.0;-10.5;23.5
3.1;163694.0;-4.1;-78.0;10.0;17.0;83.9;230;1.0;67455.0;9.0;6.0;0.0035210000;4.0;23.0;19.0;0.0000200000;52.0;-10.5;23.5
3.5;167114.0;-4.1;-78.0;10.0;17.0;84.2;230;1.0;69023.0;9.0;6.0;0.1098840000;4.0;23.0;8.5;0.0000160000;52.0;-10.5;23.5
3.2;170566.0;-4.1;-78.0;10.0;17.0;84.3;230;1.0;70591.0;9.0;6.0;0.0383140000;4.0;23.0;19.0;0.0000130000;52.0;-10.5;23.5
3.1;173986.0;-4.1;-78.0;10.0;17.0;83.7;230;1.0;72159.0;9.0;6.0;0.0133590000;4.0;23.0;8.0;0.0000120000;52.0;-10.5;23.5
3.1;177438.0;-4.1;-78.0;10.0;17.0;84.3;230;1.0;73727.0;9.0;6.0;0.0046580000;4.0;23.0;19.5;0.0000100000;52.0;-10.5;23.5
3.1;180589.0;-4.1;-78.0;10.0;16.0;84.0;230;1.0;75295.0;9.0;6.0;0.0018050000;4.0;22.0;19.0;0.0000090000;52.0;-10.5;23.5
3.0;184310.0;-4.1;-78.0;10.0;17.0;83.4;230;1.0;77647.0;9.0;6.0;0.0006290000;4.0;22.0;9.5;0.0000080000;52.0;-10.5;23.5
3.1;187762.0;-4.1;-78.0;10.0;17.0;83.9;230;1.0;79215.0;9.0;6.0;0.0002190000;4.0;22.0;19.0;0.0000080000;52.0;-10.5;23.5
3.0;191182.0;-4.1;-78.0;10.0;17.0;83.7;230;1.0;80783.0;9.0;6.0;0.0000770000;4.0;22.0;10.0;0.0000070000;52.0;-10.5;23.5
3.1;194634.0;-4.1;-78.0;10.0;16.0;83.9;230;1.0;82351.0;9.0;6.0;0.0000270000;4.0;22.0;19.0;0.0000060000;52.0;-10.5;23.5
3.1;197785.0;-4.1;-78.0;10.0;16.0;85.2;230;1.0;83919.0;9.0;6.0;0.0000100000;4.0;22.0;20.0;0.0000060000;52.0;-10.5;23.5
3.0;203427.0;-4.1;-78.0;10.0;17.0;83.1;230;1.0;86271.0;9.0;7.0;0.0000040000;4.0;22.0;10.0;0.0000040000;52.0;-10.5;23.5
3.1;207263.0;-4.1;-78.0;10.0;17.0;84.3;230;1.0;87839.0;9.0;7.0;0.0000010000;4.0;22.0;19.0;0.0000040000;52.0;-10.5;23.5
3.1;211067.0;-4.1;-78.0;10.0;17.0;83.6;230;1.0;89407.0;9.0;7.0;0.0000000000;4.0;22.0;10.0;0.0000030000;52.0;-10.5;23.5
3.1;214903.0;-4.1;-78.0;10.0;16.0;84.1;230;1.0;90975.0;9.0;7.0;0.0000000000;4.0;22.0;18.5;0.0000030000;52.0;-10.5;23.5
3.1;218406.0;-4.1;-78.0;10.0;16.0;84.1;230;1.0;92543.0;9.0;7.0;0.0000000000;4.0;22.0;18.5;0.0000020000;52.0;-10.5;23.5
3.3;222210.0;-4.1;-78.0;10.0;17.0;83.9;230;1.0;94111.0;9.0;7.0;0.0000000000;4.0;22.0;10.5;0.0000020000;52.0;-10.5;23.5
3.2;226046.0;-4.1;-78.0;10.0;17.0;84.2;230;1.0;95679.0;9.0;7.0;0.0000000000;4.0;22.0;18.5;0.0000010000;52.0;-10.5;23.5
3.1;229850.0;-4.1;-78.0;10.0;17.0;84.3;230;1.0;97247.0;9.0;7.0;0.0000000000;4.0;22.0;10.5;0.0000010000;52.0;-10.5;23.5
3.1;237623.0;-4.1;-78.0;10.0;18.0;86.0;230;1.0;99599.0;9.0;7.0;0.0000000000;4.0;22.0;21.0;0.0000010000;52.0;-10.5;23.5
3.2;241126.0;-4.1;-78.0;10.0;17.0;85.2;230;1.0;101167.0;9.0;7.0;0.0000000000;4.0;22.0;20.0;0.0000010000;52.0;-10.5;23.5
3.1;245263.0;-4.1;-78.0;10.0;17.0;84.5;230;1.0;103519.0;9.0;7.0;0.0000000000;4.0;22.0;11.0;0.0000010000;52.0;-10.5;23.5
3.0;249099.0;-4.1;-78.0;10.0;17.0;85.2;230;1.0;105087.0;9.0;7.0;0.0000000000;4.0;22.0;20.0;0.0000000000;52.0;-10.5;23.5
3.1;252903.0;-4.1;-78.0;10.0;17.0;84.1;230;1.0;106655.0;9.0;7.0;0.0000000000;4.0;22.0;10.5;0.0000000000;52.0;-10.5;23.5
3.1;256739.0;-4.1;-78.0;10.0;16.0;85.2;230;1.0;108223.0;9.0;7.0;0.0000000000;4.0;22.0;19.5;0.0000000000;52.0;-10.5;23.5
3.1;259909.0;-4.1;-78.0;10.0;17.0;84.9;230;1.0;109007.0;9.0;7.0;0.0000000000;4.0;23.0;19.5;0.0000000000;52.0;-10.5;23.5
3.2;263412.0;-4.1;-78.0;10.0;17.0;85.1;230;1.0;110575.0;9.0;7.0;0.0810000000;4.0;23.0;20.5;0.0000000000;52.0;-10.5;23.5
3.0;267216.0;-4.1;-78.0;10.0;17.0;84.3;230;1.0;112143.0;9.0;7.0;0.0282430000;4.0;23.0;9.0;0.0000000000;52.0;-10.5;23.5
3.0;271052.0;-4.1;-78.0;10.0;18.0;85.2;230;1.0;113711.0;9.0;7.0;0.0098480000;4.0;23.0;20.5;0.0000000000;52.0;-10.5;23.5
3.1;274856.0;-4.1;-78.0;10.0;17.0;84.4;230;1.0;115279.0;9.0;7.0;0.0034340000;4.0;23.0;9.0;0.0000000000;52.0;-10.5;23.5
3.2;278692.0;-4.1;-78.0;10.0;17.0;85.1;230;1.0;116847.0;9.0;7.0;0.0011970000;4.0;23.0;20.0;0.0000000000;52.0;-10.5;23.5
3.3;282195.0;-4.1;-78.0;10.0;16.0;85.2;230;1.0;118415.0;9.0;7.0;0.0814640000;4.0;22.0;20.0;0.0000000000;52.0;-10.5;23.5
3.1;285999.0;-4.1;-78.0;10.0;17.0;84.0;230;1.0;119983.0;9.0;7.0;0.0284050000;4.0;23.0;9.0;0.0000000000;52.0;-10.5;23.5
3.2;289835.0;-4.1;-78.0;10.0;16.0;84.0;230;1.0;121551.0;9.0;7.0;0.0630480000;4.0;22.0;19.0;0.0000000000;52.0;-10.5;23.5
3.1;293639.0;-4.1;-78.0;10.0;17.0;82.8;230;1.0;123119.0;9.0;7.0;0.0219840000;4.0;23.0;8.0;0.0000000000;52.0;-10.5;23.5
3.1;297475.0;-4.1;-78.0;10.0;16.0;84.0;230;1.0;124687.0;9.0;7.0;0.0076650000;4.0;22.0;19.0;0.0000000000;52.0;-10.5;23.5
3.2;301311.0;-4.1;-78.0;10.0;17.0;83.9;230;1.0;127039.0;9.0;7.0;0.0029700000;4.0;23.0;19.0;0.0000000000;52.0;-10.5;23.5
3.3;305115.0;-4.1;-78.0;10.0;17.0;83.1;230;1.0;128607.0;9.0;7.0;0.0739350000;4.0;23.0;8.0;0.0000000000;52.0;-10.5;23.5
3.2;308951.0;-4.1;-78.0;10.0;16.0;84.3;230;1.0;130175.0;9.0;7.0;0.0257800000;4.0;23.0;19.0;0.0000000000;52.0;-10.5;23.5
3.1;312755.0;-4.1;-78.0;10.0;17.0;83.5;230;1.0;131743.0;9.0;7.0;0.0089890000;4.0;23.0;8.0;0.0000000000;52.0;-10.5;23.5
3.1;316591.0;-4.1;-78.0;10.0;17.0;84.2;230;1.0;133311.0;9.0;7.0;0.0031340000;4.0;23.0;19.0;0.0000000000;52.0;-10.5;23.5
3.0;320094.0;-4.1;-78.0;10.0;18.0;84.0;230;1.0;134879.0;9.0;7.0;0.0012140000;4.0;23.0;19.5;0.0000000000;52.0;-10.5;23.5
3.1;323898.0;-4.1;-78.0;10.0;17.0;84.3;230;1.0;136447.0;9.0;7.0;0.0004230000;4.0;23.0;8.5;0.0000000000;52.0;-10.5;23.5
3.1;327734.0;-4.1;-78.0;10.0;17.0;85.3;230;1.0;138015.0;9.0;7.0;0.0001480000;4.0;23.0;20.5;0.0000000000;52.0;-10.5;23.5
3.1;331538.0;-4.1;-78.0;10.0;17.0;84.2;230;1.0;139583.0;9.0;7.0;0.0000510000;4.0;23.0;9.0;0.0000000000;52.0;-10.5;23.5
3.0;335374.0;-4.1;-78.0;10.0;17.0;85.3;230;1.0;141151.0;9.0;7.0;0.0000180000;4.0;23.0;20.0;0.0000000000;52.0;-10.5;23.5
3.2;338877.0;-4.1;-78.0;10.0;16.0;85.1;230;1.0;142719.0;9.0;7.0;0.0478370000;4.0;22.0;20.5;0.0000000000;52.0;-10.5;23.5
3.1;342681.0;-4.1;-78.0;10.0;17.0;84.2;230;1.0;144287.0;9.0;7.0;0.0166800000;4.0;23.0;8.5;0.0000000000;52.0;-10.5;23.5
3.1;346517.0;-4.1;-78.0;10.0;16.0;85.3;230;1.0;145855.0;9.0;7.0;0.0058160000;4.0;22.0;20.5;0.0000000000;52.0;-10.5;23.5
3.2;350321.0;-4.1;-78.0;10.0;17.0;84.2;230;1.0;147423.0;9.0;7.0;0.0238980000;4.0;23.0;9.0;0.0000000000;52.0;-10.5;23.5
3.2;354157.0;-4.1;-78.0;10.0;17.0;85.3;230;1.0;148991.0;9.0;7.0;0.0083330000;4.0;22.0;20.0;0.0000000000;52.0;-10.5;23.5
3.2;361998.0;-4.1;-78.0;10.0;17.0;84.3;230;1.0;151343.0;9.0;8.0;0.0032280000;4.0;22.0;11.0;0.0000000000;52.0;-10.5;23.5
3.3;365935.0;-4.1;-78.0;10.0;17.0;84.4;230;1.0;152911.0;9.0;8.0;0.0011260000;4.0;23.0;8.5;0.0000000000;52.0;-10.5;23.5
3.2;370244.0;-4.1;-78.0;10.0;17.0;85.2;230;1.0;154479.0;9.0;8.0;0.0003920000;4.0;23.0;19.5;0.0000000000;52.0;-10.5;23.5
3.2;374522.0;-4.1;-78.0;10.0;16.0;84.4;230;1.0;156047.0;9.0;8.0;0.0001370000;4.0;23.0;9.0;0.0000000000;52.0;-10.5;23.5
3.1;378831.0;-4.1;-78.0;10.0;17.0;85.0;230;1.0;157615.0;9.0;8.0;0.0000480000;4.0;23.0;19.5;0.0000000000;52.0;-10.5;23.5
3.4;382532.0;-4.1;-78.0;10.0;17.0;85.3;230;1.0;159183.0;9.0;7.0;0.1207480000;4.0;22.0;20.0;0.0000000000;52.0;-10.5;23.5
3.1;386336.0;-4.1;-78.0;10.0;17.0;84.2;230;1.0;160751.0;9.0;7.0;0.0421020000;4.0;22.0;11.0;0.0000000000;52.0;-10.5;23.5
3.1;390172.0;-4.1;-78.0;10.0;17.0;85.3;230;1.0;162319.0;9.0;7.0;0.0146800000;4.0;22.0;20.0;0.0000000000;52.0;-10.5;23.5
3.1;393976.0;-4.1;-78.0;10.0;16.0;84.9;230;1.0;163887.0;9.0;7.0;0.0051190000;4.0;22.0;11.0;0.0000000000;52.0;-10.5;23.5
3.3;397812.0;-4.1;-78.0;10.0;18.0;84.2;230;1.0;165455.0;9.0;7.0;0.1017850000;4.0;22.0;19.5;0.0000000000;52.0;-10.5;23.5
3.2;401059.0;-4.1;-78.0;10.0;17.0;84.2;230;1.0;167023.0;9.0;6.0;0.0984820000;4.0;22.0;19.0;0.0000000000;52.0;-10.5;23.5
3.0;404479.0;-4.1;-78.0;10.0;17.0;83.3;230;1.0;168591.0;9.0;6.0;0.0343390000;4.0;22.0;10.0;0.0000000000;52.0;-10.5;23.5
3.0;407931.0;-4.1;-78.0;10.0;16.0;84.2;230;1.0;170159.0;9.0;6.0;0.0119730000;4.0;22.0;19.5;0.0000000000;52.0;-10.5;23.5
3.1;411351.0;-4.1;-78.0;10.0;17.0;84.5;230;1.0;171727.0;9.0;6.0;0.0041750000;4.0;22.0;11.5;0.0000000000;52.0;-10.5;23.5
3.2;414803.0;-4.1;-78.0;10.0;18.0;85.1;230;1.0;173295.0;9.0;6.0;0.0014560000;4.0;22.0;19.5;0.0000000000;52.0;-10.5;23.5
3.2;418255.0;-4.1;-78.0;10.0;18.0;84.1;230;1.0;175647.0;9.0;6.0;0.0339600000;4.0;22.0;19.0;0.0000000000;52.0;-10.5;23.5
3.4;421675.0;-4.1;-78.0;10.0;16.0;83.7;230;1.0;177215.0;9.0;6.0;0.0649850000;4.0;22.0;10.0;0.0000000000;52.0;-10.5;23.5
3.2;425127.0;-4.1;-78.0;10.0;17.0;83.9;230;1.0;178783.0;9.0;6.0;0.0226590000;4.0;22.0;19.0;0.0000000000;52.0;-10.5;23.5
3.5;428547.0;-4.1;-78.0;10.0;17.0;84.2;230;1.0;180351.0;9.0;6.0;0.0889010000;4.0;22.0;11.0;0.0000000000;52.0;-10.5;23.5
3.2;431999.0;-4.1;-78.0;10.0;17.0;84.0;230;1.0;181919.0;9.0;6.0;0.0309980000;4.0;22.0;18.5;0.0000000000;52.0;-10.5;23.5
3.3;435150.0;-4.1;-78.0;10.0;19.0;84.9;230;1.0;183487.0;9.0;6.0;0.0598390000;4.0;22.0;20.0;0.0000000000;52.0;-10.5;23.5
3.2;438570.0;-4.1;-78.0;10.0;16.0;83.9;230;1.0;185055.0;9.0;6.0;0.0208650000;4.0;22.0;12.5;0.0000000000;52.0;-10.5;23.5
3.4;442022.0;-4.1;-78.0;10.0;16.0;84.4;230;1.0;186623.0;9.0;6.0;0.0930890000;4.0;22.0;19.0;0.0000000000;52.0;-10.5;23.5
3.3;445442.0;-4.1;-78.0;10.0;16.0;83.8;230;1.0;188191.0;9.0;6.0;0.1109820000;4.0;22.0;11.0;0.0000000000;52.0;-10.5;23.5
3.1;448894.0;-4.1;-78.0;10.0;16.0;84.1;230;1.0;189759.0;9.0;6.0;0.0386970000;4.0;22.0;19.0;0.0000000000;52.0;-10.5;23.5
3.4;451744.0;-4.1;-78.0;10.0;17.0;83.8;230;1.0;190543.0;9.0;6.0;0.1601030000;4.0;23.0;19.5;0.0000000000;52.0;-10.5;23.5
3.1;454895.0;-4.1;-78.0;10.0;15.0;84.0;230;1.0;192111.0;9.0;6.0;0.0620270000;4.0;23.0;19.0;0.0000000000;52.0;-10.5;23.5
3.1;458315.0;-4.1;-78.0;10.0;16.0;83.3;230;1.0;193679.0;9.0;6.0;0.0216280000;4.0;23.0;9.0;0.0000000000;52.0;-10.5;23.5
3.1;461767.0;-4.1;-78.0;10.0;17.0;84.3;230;1.0;195247.0;9.0;6.0;0.0075410000;4.0;23.0;19.0;0.0000000000;52.0;-10.5;23.5
3.3;465187.0;-4.1;-78.0;10.0;16.0;84.0;230;1.0;196815.0;9.0;6.0;0.0026290000;4.0;23.0;12.5;0.0000000000;52.0;-10.5;23.5
3.1;468940.0;-4.1;-78.0;10.0;16.0;83.4;230;1.0;199167.0;9.0;6.0;0.0440650000;4.0;23.0;9.0;0.0000000000;52.0;-10.5;23.5
3.4;472123.0;-4.1;-78.0;10.0;16.0;84.0;230;1.0;200735.0;9.0;6.0;0.1512160000;4.0;22.0;19.0;0.0000000000;52.0;-10.5;23.5
3.2;475543.0;-4.1;-78.0;10.0;16.0;84.0;230;1.0;202303.0;9.0;6.0;0.0527260000;4.0;23.0;9.0;0.0000000000;52.0;-10.5;23.5
3.0;481486.0;-4.1;-78.0;10.0;16.0;83.2;230;1.0;204655.0;9.0;7.0;0.0183840000;4.0;22.0;10.0;0.0000000000;52.0;-10.5;23.5
3.4;484925.0;-4.1;-78.0;10.0;16.0;84.0;230;1.0;206223.0;9.0;6.0;0.1700220000;4.0;23.0;9.0;0.0000000000;52.0;-10.5;23.5
3.1;488377.0;-4.1;-78.0;10.0;16.0;84.0;230;1.0;207791.0;9.0;6.0;0.0592830000;4.0;22.0;18.5;0.0000000000;52.0;-10.5;23.5
3.1;491528.0;-4.1;-78.0;10.0;16.0;84.0;230;1.0;209359.0;9.0;6.0;0.0229680000;4.0;23.0;19.0;0.0000000000;52.0;-10.5;23.5
3.6;494948.0;-4.1;-78.0;10.0;16.0;83.5;230;1.0;210927.0;9.0;6.0;0.0670570000;4.0;23.0;9.5;0.0000000000;52.0;-10.5;23.5
3.3;498701.0;-4.1;-78.0;10.0;16.0;84.2;230;1.0;213279.0;9.0;6.0;0.0712110000;4.0;23.0;19.0;0.0000000000;52.0;-10.5;23.5
3.1;502454.0;-4.1;-78.0;10.0;16.0;83.9;230;1.0;215631.0;9.0;6.0;0.0275890000;4.0;22.0;18.5;0.0000000000;52.0;-10.5;23.5
3.2;506175.0;-4.1;-78.0;10.0;17.0;84.2;230;1.0;217983.0;9.0;6.0;0.0106880000;4.0;22.0;19.0;0.0000000000;52.0;-10.5;23.5
3.0;509928.0;-4.1;-78.0;10.0;16.0;83.1;230;1.0;220335.0;9.0;6.0;0.0041410000;4.0;22.0;18.5;0.0000000000;52.0;-10.5;23.5
3.1;513047.0;-4.1;-78.0;10.0;16.0;83.9;230;1.0;221903.0;9.0;6.0;0.0016040000;4.0;23.0;9.0;0.0000000000;52.0;-10.5;23.5
3.1;516499.0;-4.1;-78.0;10.0;17.0;83.9;230;1.0;223471.0;9.0;6.0;0.0005590000;4.0;23.0;19.0;0.0000000000;52.0;-10.5;23.5
3.1;519919.0;-4.1;-78.0;10.0;16.0;83.3;230;1.0;225039.0;9.0;6.0;0.0001950000;4.0;23.0;8.5;0.0000000000;52.0;-10.5;23.5
3.1;523371.0;-4.1;-78.0;10.0;16.0;83.9;230;1.0;227391.0;9.0;6.0;0.0000680000;4.0;23.0;19.0;0.0000000000;52.0;-10.5;23.5
3.0;526522.0;-4.1;-78.0;10.0;16.0;83.9;230;1.0;228959.0;9.0;6.0;0.0000260000;4.0;22.0;18.5;0.0000000000;52.0;-10.5;23.5
3.1;529942.0;-4.1;-78.0;10.0;16.0;84.3;230;1.0;230527.0;9.0;6.0;0.0000090000;4.0;23.0;9.5;0.0000000000;52.0;-10.5;23.5
3.1;533394.0;-4.1;-78.0;10.0;16.0;83.9;230;1.0;232095.0;9.0;6.0;0.0000030000;4.0;22.0;18.5;0.0000000000;52.0;-10.5;23.5
3.2;536814.0;-4.1;-78.0;10.0;16.0;83.2;230;1.0;233663.0;9.0;6.0;0.0729010000;4.0;23.0;9.0;0.0000000000;52.0;-10.5;23.5
3.1;540266.0;-4.1;-78.0;10.0;16.0;84.1;230;1.0;235231.0;9.0;6.0;0.0254190000;4.0;22.0;19.0;0.0000000000;52.0;-10.5;23.5
3.1;543417.0;-4.1;-78.0;10.0;16.0;84.1;230;1.0;236799.0;9.0;6.0;0.0098480000;4.0;23.0;19.0;0.0000000000;52.0;-10.5;23.5
3.1;546837.0;-4.1;-78.0;10.0;17.0;83.3;230;1.0;238367.0;9.0;6.0;0.0034340000;4.0;23.0;8.5;0.0000000000;52.0;-10.5;23.5
3.1;550289.0;-4.1;-78.0;10.0;16.0;84.1;230;1.0;239935.0;9.0;6.0;0.0011970000;4.0;23.0;19.5;0.0000000000;52.0;-10.5;23.5
3.0;553709.0;-4.1;-78.0;10.0;16.0;83.3;230;1.0;241503.0;9.0;6.0;0.0004170000;4.0;23.0;9.0;0.0000000000;52.0;-10.5;23.5
3.2;557161.0;-4.1;-78.0;10.0;17.0;84.0;230;1.0;243071.0;9.0;6.0;0.0001460000;4.0;23.0;19.5;0.0000000000;52.0;-10.5;23.5
3.0;560312.0;-4.1;-78.0;10.0;17.0;85.5;230;1.0;244639.0;9.0;6.0;0.0000560000;4.0;22.0;19.5;0.0000000000;52.0;-10.5;23.5
3.1;563732.0;-4.1;-78.0;10.0;16.0;82.8;230;1.0;246207.0;9.0;6.0;0.0000200000;4.0;22.0;11.5;0.0000000000;52.0;-10.5;23.5
3.0;567184.0;-4.1;-78.0;10.0;16.0;84.0;230;1.0;247775.0;9.0;6.0;0.0000070000;4.0;22.0;19.0;0.0000000000;52.0;-10.5;23.5
3.0;570604.0;-4.1;-78.0;10.0;16.0;83.4;230;1.0;249343.0;9.0;6.0;0.0000020000;4.0;22.0;11.0;0.0000000000;52.0;-10.5;23.5
3.0;578070.0;-4.1;-78.0;10.0;16.0;83.9;230;1.0;251695.0;9.0;7.0;0.0000010000;4.0;22.0;19.0;0.0000000000;52.0;-10.5;23.5
3.0;581573.0;-4.1;-78.0;10.0;16.0;84.0;230;1.0;253263.0;9.0;7.0;0.0000000000;4.0;22.0;18.5;0.0000000000;52.0;-10.5;23.5
3.3;585377.0;-4.1;-78.0;10.0;15.0;84.1;230;1.0;254831.0;9.0;7.0;0.0430470000;4.0;22.0;11.0;0.0000000000;52.0;-10.5;23.5
3.1;589213.0;-4.1;-78.0;10.0;15.0;84.3;230;1.0;256399.0;9.0;7.0;0.0150100000;4.0;22.0;19.0;0.0000000000;52.0;-10.5;23.5
3.1;593017.0;-4.1;-78.0;10.0;16.0;83.3;230;1.0;257967.0;9.0;7.0;0.0052330000;4.0;22.0;11.0;0.0000000000;52.0;-10.5;23.5
