avgLdpcIterations;ulBytes;pmi;rsrp;cqi;pucchSnr;rssi;ueId;inSync;dlBytes;dlMcs;ulMcs;ulBler;ri;pcmax;puschSnr;dlBler;phr;rsrq;sinr
3.3;177938.0;-9;-78.0;15.0;18.0;83.3;233;1.0;34700.0;9.0;9.0;0.0000000000;2.0;25.0;8.5;0.0000510000;52.0;-10.5;23.5
3.2;182825.0;-15;-78.0;15.0;18.0;84.6;233;1.0;35574.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000410000;52.0;-10.5;23.5
3.5;187291.0;-9;-78.0;15.0;18.0;84.6;233;1.0;36448.0;9.0;9.0;0.0000000000;2.0;24.0;18.5;0.0000330000;52.0;-10.5;23.5
3.5;192145.0;-15;-78.0;15.0;18.0;83.9;233;1.0;37322.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000270000;52.0;-10.5;23.5
3.4;197032.0;-15;-78.0;15.0;17.0;84.6;233;1.0;38196.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000220000;52.0;-10.5;23.5
3.2;201886.0;-9.1;-78.0;15.0;18.0;83.9;233;1.0;39070.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000180000;52.0;-10.5;23.5
3.2;206773.0;-15.1;-78.0;15.0;18.0;85.0;233;1.0;39944.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000140000;52.0;-10.5;23.5
3.3;211239.0;-11.1;-78.0;15.0;18.0;85.0;233;1.0;40818.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000130000;52.0;-10.5;23.5
3.4;216093.0;-9.1;-78.0;15.0;18.0;83.9;233;1.0;41692.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000120000;52.0;-10.5;23.5
3.1;220980.0;-15;-78.0;15.0;18.0;84.6;233;1.0;42566.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000100000;52.0;-10.5;23.5
3.5;225834.0;-15;-78.0;15.0;17.0;83.9;233;1.0;43440.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000090000;52.0;-10.5;23.5
3.5;230721.0;-15;-78.0;15.0;18.0;85.0;233;1.0;44314.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000080000;52.0;-10.5;23.5
3.6;235187.0;-15;-78.0;15.0;17.0;85.0;233;1.0;45188.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000080000;52.0;-10.5;23.5
3.7;240041.0;-9.1;-78.0;15.0;17.0;83.7;233;1.0;46062.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000070000;52.0;-10.5;23.5
3.2;244928.0;-15.1;-78.0;15.0;17.0;84.6;233;1.0;46936.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000060000;52.0;-10.5;23.5
3.2;249782.0;-15;-78.0;15.0;18.0;83.7;233;1.0;47810.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000060000;52.0;-10.5;23.5
3.5;254669.0;-15.1;-78.0;15.0;17.0;84.6;233;1.0;48684.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000050000;52.0;-10.5;23.5
3.3;259135.0;-4.1;-78.0;15.0;17.0;83.6;233;1.0;49558.0;9.0;9.0;0.0000000000;2.0;24.0;18.5;0.0000040000;52.0;-10.5;23.5
3.5;263989.0;-9.1;-78.0;15.0;18.0;83.9;233;1.0;50432.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000030000;52.0;-10.5;23.5
3.4;268876.0;-13.1;-78.0;15.0;18.0;85.0;233;1.0;51306.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000030000;52.0;-10.5;23.5
3.3;273730.0;-15.1;-78.0;15.0;18.0;83.9;233;1.0;52180.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000020000;52.0;-10.5;23.5
3.5;278617.0;-9.1;-78.0;15.0;18.0;85.0;233;1.0;53054.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000020000;52.0;-10.5;23.5
3.7;283083.0;-9.1;-78.0;15.0;18.0;85.1;233;1.0;53928.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000010000;52.0;-10.5;23.5
3.4;287937.0;-15.1;-78.0;15.0;18.0;84.2;233;1.0;54802.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000010000;52.0;-10.5;23.5
3.4;292824.0;-11.1;-78.0;15.0;17.0;85.1;233;1.0;55676.0;9.0;9.0;0.0000000000;2.0;24.0;20.0;0.0000010000;52.0;-10.5;23.5
3.6;297678.0;-15.1;-78.0;15.0;18.0;84.2;233;1.0;56550.0;9.0;9.0;0.0000000000;2.0;24.0;11.5;0.0000010000;52.0;-10.5;23.5
3.2;302565.0;-9.1;-78.0;15.0;18.0;85.1;233;1.0;57424.0;9.0;9.0;0.0000000000;2.0;24.0;20.0;0.0000010000;52.0;-10.5;23.5
3.4;306610.0;-9.1;-78.0;15.0;18.0;84.6;233;1.0;57861.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000010000;52.0;-10.5;23.5
3.2;311076.0;-13.1;-78.0;15.0;18.0;85.0;233;1.0;58735.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.7;315930.0;-9.1;-78.0;15.0;18.0;83.9;233;1.0;59609.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;-10.5;23.5
3.5;320817.0;-15.1;-78.0;15.0;18.0;84.7;233;1.0;60483.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.3;325671.0;-15;-78.0;15.0;17.0;83.8;233;1.0;61357.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;-10.5;23.5
3.5;330558.0;-15;-78.0;15.0;17.0;85.0;233;1.0;62231.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.2;335024.0;-13;-78.0;15.0;18.0;84.9;233;1.0;63105.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.2;339878.0;-9;-78.0;15.0;17.0;83.9;233;1.0;63979.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;-10.5;23.5
3.4;344765.0;-15.1;-78.0;15.0;17.0;84.9;233;1.0;64853.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.5;349619.0;-9.1;-78.0;15.0;18.0;83.8;233;1.0;65727.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;-10.5;23.5
3.3;354506.0;-11.1;-78.0;15.0;18.0;84.7;233;1.0;66601.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.4;358972.0;-9.1;-78.0;15.0;18.0;84.7;233;1.0;67475.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.4;363826.0;-15.1;-78.0;15.0;18.0;83.8;233;1.0;68349.0;9.0;9.0;0.0000000000;2.0;24.0;10.5;0.0000000000;52.0;-10.5;23.5
3.3;368713.0;-15;-78.0;15.0;18.0;84.7;233;1.0;69223.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.5;373567.0;-9;-78.0;15.0;18.0;83.8;233;1.0;70097.0;9.0;9.0;0.0000000000;2.0;24.0;10.5;0.0000000000;52.0;-10.5;23.5
3.5;378454.0;-13;-78.0;15.0;17.0;84.9;233;1.0;70971.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.1;382920.0;-9.1;-78.0;15.0;18.0;84.7;233;1.0;71845.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.2;387774.0;-13.1;-78.0;15.0;18.0;83.9;233;1.0;72719.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;-10.5;23.5
3.3;392661.0;-15.1;-78.0;15.0;18.0;84.9;233;1.0;73593.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.2;397515.0;-15;-78.0;15.0;18.0;83.8;233;1.0;74467.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;-10.5;23.5
3.7;402402.0;-15;-78.0;15.0;18.0;84.9;233;1.0;75341.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.3;406868.0;-11.1;-78.0;15.0;18.0;84.8;233;1.0;76215.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.5;411722.0;-11.1;-78.0;15.0;17.0;83.8;233;1.0;77089.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;-10.5;23.5
3.1;416609.0;-15.1;-78.0;15.0;18.0;84.7;233;1.0;77963.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.2;421463.0;-15.1;-78.0;15.0;18.0;83.9;233;1.0;78837.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;-10.5;23.5
3.1;426350.0;-15.1;-78.0;15.0;17.0;84.9;233;1.0;79711.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.2;430816.0;-13;-78.0;15.0;18.0;84.9;233;1.0;80585.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.2;435670.0;-9.1;-78.0;15.0;18.0;83.9;233;1.0;81459.0;9.0;9.0;0.0000000000;2.0;24.0;11.5;0.0000000000;52.0;-10.5;23.5
3.1;440557.0;-11.1;-78.0;15.0;18.0;84.9;233;1.0;82333.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.0;445411.0;-15.1;-78.0;15.0;18.0;83.9;233;1.0;83207.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;-10.5;23.5
3.1;450298.0;-11.1;-78.0;15.0;17.0;84.8;233;1.0;84081.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.1;454764.0;-9.1;-78.0;15.0;17.0;84.8;233;1.0;84955.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.1;459618.0;-9.1;-78.0;15.0;17.0;83.9;233;1.0;85829.0;9.0;9.0;0.0000000000;2.0;24.0;10.5;0.0000000000;52.0;-10.5;23.5
3.1;464505.0;-11.1;-78.0;15.0;18.0;84.8;233;1.0;86703.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.1;469359.0;-15.1;-78.0;15.0;18.0;83.9;233;1.0;87577.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;-10.5;23.5
3.1;474246.0;-15.1;-78.0;15.0;18.0;84.8;233;1.0;88451.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.1;478712.0;-15.1;-78.0;15.0;18.0;84.8;233;1.0;89325.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.3;483566.0;-15.1;-78.0;15.0;18.0;83.8;233;1.0;90199.0;9.0;9.0;0.0000000000;2.0;24.0;10.5;0.0000000000;52.0;-10.5;23.5
3.2;488453.0;-15;-78.0;15.0;17.0;84.8;233;1.0;91073.0;9.0;9.0;0.0000000000;2.0;24.0;20.0;0.0000000000;52.0;-10.5;23.5
3.1;493307.0;-11;-78.0;15.0;18.0;83.8;233;1.0;91947.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;-10.5;23.5
3.3;498194.0;-15.1;-78.0;15.0;18.0;84.8;233;1.0;92821.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.4;502660.0;-11;-78.0;15.0;18.0;84.8;233;1.0;93695.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.2;507514.0;-15.1;-78.0;15.0;18.0;83.7;233;1.0;94569.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;-10.5;23.5
3.2;512401.0;-15.1;-78.0;15.0;17.0;84.8;233;1.0;95223.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.2;517255.0;-9.1;-78.0;15.0;17.0;83.8;233;1.0;96097.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;-10.5;23.5
3.2;522142.0;-15.1;-78.0;15.0;18.0;84.8;233;1.0;96971.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-11.0;21.5
3.1;526608.0;-15;-78.0;15.0;18.0;85.0;233;1.0;97845.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.1;531462.0;-15.1;-78.0;15.0;17.0;84.1;233;1.0;98719.0;9.0;9.0;0.0000000000;2.0;24.0;10.5;0.0000000000;52.0;-10.5;18.5
3.2;536349.0;-9.1;-78.0;15.0;18.0;85.0;233;1.0;99593.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-10.5;23.5
3.1;541203.0;-15.1;-78.0;15.0;18.0;84.1;233;1.0;100467.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;-11.0;23.5
3.2;546090.0;-9.1;-78.0;15.0;18.0;84.9;233;1.0;101341.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;;
3.3;550135.0;-11.1;-78.0;15.0;18.0;84.9;233;1.0;101778.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;;
3.1;554601.0;-11.1;-78.0;15.0;18.0;84.9;233;1.0;102652.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;;
3.2;559455.0;-9.1;-78.0;15.0;18.0;83.8;233;1.0;103526.0;9.0;9.0;0.0000000000;2.0;24.0;10.5;0.0000000000;52.0;;
3.2;564342.0;-11.1;-78.0;15.0;17.0;84.7;233;1.0;104400.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;;
3.3;569196.0;-9.1;-78.0;15.0;18.0;83.8;233;1.0;105274.0;9.0;9.0;0.0000000000;2.0;24.0;10.5;0.0000000000;52.0;;
3.1;574083.0;-9;-78.0;15.0;18.0;84.8;233;1.0;106148.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-11.0;19.5
3.4;578549.0;-15.1;-78.0;15.0;18.0;84.8;233;1.0;107022.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-11.0;21.0
3.3;583403.0;-15.1;-78.0;15.0;18.0;83.9;233;1.0;107896.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;-10.5;23.5
3.2;588290.0;-11.1;-78.0;15.0;18.0;84.8;233;1.0;108770.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-11.0;17.5
3.2;593144.0;-11.1;-78.0;15.0;18.0;83.8;233;1.0;109644.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;;
3.2;598031.0;-15.1;-78.0;15.0;18.0;84.8;233;1.0;110518.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;;
3.2;602497.0;-9.1;-78.0;15.0;18.0;84.8;233;1.0;111392.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;;
3.3;607351.0;-13;-78.0;15.0;17.0;83.8;233;1.0;112266.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;;
3.3;612238.0;-4.1;-78.0;15.0;18.0;84.9;233;1.0;113140.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;;
3.2;617092.0;-11.1;-78.0;15.0;18.0;83.7;233;1.0;114014.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;;
3.2;621979.0;-15;-78.0;15.0;18.0;84.7;233;1.0;114888.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;;
3.4;626445.0;-9.1;-78.0;15.0;18.0;84.8;233;1.0;115762.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;;
3.6;631299.0;-11.1;-78.0;15.0;18.0;82.7;233;1.0;116636.0;9.0;9.0;0.0000000000;2.0;24.0;7.0;0.0000000000;52.0;;
3.2;636186.0;-9.1;-78.0;15.0;18.0;84.9;233;1.0;117510.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;;
3.3;641040.0;-15.1;-78.0;15.0;18.0;83.8;233;1.0;118384.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;;
3.4;645927.0;-9;-78.0;15.0;18.0;84.8;233;1.0;119258.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;;
3.2;650393.0;-15.1;-78.0;15.0;18.0;84.9;233;1.0;120132.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;;
3.5;655247.0;-11.1;-78.0;15.0;18.0;83.9;233;1.0;121006.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;;
3.3;660134.0;-15;-78.0;15.0;18.0;84.8;233;1.0;121880.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;;
3.3;664988.0;-11.1;-78.0;15.0;18.0;83.9;233;1.0;122754.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;;
3.2;669875.0;-15.1;-78.0;15.0;18.0;84.8;233;1.0;123628.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;;
3.2;674341.0;-13.1;-78.0;15.0;17.0;84.8;233;1.0;124502.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;;
3.2;679195.0;-11.1;-78.0;15.0;18.0;83.8;233;1.0;125376.0;9.0;9.0;0.0000000000;2.0;24.0;10.5;0.0000000000;52.0;;
3.2;684082.0;-9;-78.0;15.0;18.0;84.9;233;1.0;126250.0;9.0;9.0;0.0000000000;2.0;24.0;20.0;0.0000000000;52.0;;
3.2;688936.0;-11.1;-78.0;15.0;17.0;83.9;233;1.0;127124.0;9.0;9.0;0.0000000000;2.0;24.0;11.5;0.0000000000;52.0;;
3.1;693823.0;-11.1;-78.0;15.0;18.0;84.8;233;1.0;127998.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;;
3.1;698289.0;-9.1;-78.0;15.0;17.0;84.8;233;1.0;128872.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;;
3.3;703143.0;-11;-78.0;15.0;18.0;83.8;233;1.0;129746.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;;
3.1;708030.0;-15.1;-78.0;15.0;18.0;84.8;233;1.0;130620.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;;
3.5;712884.0;-15.1;-78.0;15.0;18.0;83.9;233;1.0;131494.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;;
3.1;717771.0;-15.1;-78.0;15.0;18.0;84.9;233;1.0;132368.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;;
3.5;722237.0;-15.1;-78.0;15.0;18.0;84.8;233;1.0;133242.0;9.0;9.0;0.0000000000;2.0;24.0;20.0;0.0000000000;52.0;;
3.1;727091.0;-15;-78.0;15.0;18.0;83.8;233;1.0;134116.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;-11.0;23.0
3.2;731978.0;-15;-78.0;15.0;18.0;84.8;233;1.0;134990.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-10.5;23.5
3.2;736832.0;-9.1;-78.0;15.0;18.0;83.8;233;1.0;135864.0;9.0;9.0;0.0000000000;2.0;24.0;11.0;0.0000000000;52.0;-11.0;18.0
3.4;741719.0;-15.1;-78.0;15.0;18.0;84.9;233;1.0;136738.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-11.0;18.5
3.0;746185.0;-11;-78.0;15.0;18.0;84.8;233;1.0;137612.0;9.0;9.0;0.0000000000;2.0;24.0;19.5;0.0000000000;52.0;-11.0;17.0
3.1;751039.0;-15;-78.0;15.0;18.0;83.7;233;1.0;138486.0;9.0;9.0;0.0000000000;2.0;24.0;11.5;0.0000000000;52.0;-11.0;20.0
3.3;755926.0;-13.1;-78.0;15.0;18.0;84.7;233;1.0;139360.0;9.0;9.0;0.0000000000;2.0;24.0;19.0;0.0000000000;52.0;-11.0;19.5
