ulCarrierFreq,timestamp,id,frame,slot,pci,dlCarrierFreq,_id.$oid,avgLdpcIterations,rnti,ulBytes,pmi,rsrp,cqi,pucchSnr,rssi,ueId,inSync,dlBytes,dlMcs,ulMcs,ulBler,ri,pcmax,puschSnr,dlBler,phr,rsrq,sinr
3750240000.0,2025-05-23 10:15:05.924000+00:00,12345678.0,631.0,9.0,0.0,3750240000.0,68304aa9be193f091d6179f9,8.1,23b3,5195850.0,"(14,0)",-95.0,12.0,15.0,76.9,141,1.0,944124.0,0.0,6.0,1.0,2.0,24.0,15.5,0.004256,52.0,-11.0,16.5
3750240000.0,2025-05-23 10:15:05.924000+00:00,12345678.0,631.0,9.0,0.0,3750240000.0,68304aa9be193f091d6179f9,8.1,308f,1803147.0,"(3,2)",-129.0,8.0,21.0,62.0,142,1.0,1738835.0,1.0,6.0,1.0,1.0,24.0,1.0,1.0,26.0,-18.5,-7.0
3750240000.0,2025-05-23 10:15:05.924000+00:00,12345678.0,631.0,9.0,0.0,3750240000.0,68304aa9be193f091d6179f9,8.1,6695,3131690.0,"(15,0)",-110.0,7.0,17.0,82.9,138,1.0,1794763.0,6.0,6.0,0.890915,2.0,24.0,18.0,0.105606,32.0,-11.0,10.5
3750240000.0,2025-05-23 10:15:05.924000+00:00,12345678.0,631.0,9.0,0.0,3750240000.0,68304aa9be193f091d6179f9,8.1,7acd,2148636.0,"(6,3)",-130.0,8.0,3.0,62.0,143,1.0,223343.0,5.0,6.0,1.0,1.0,25.0,1.0,1.0,28.0,-19.5,-8.0
3750240000.0,2025-05-23 10:15:06.924000+00:00,12345678.0,731.0,9.0,0.0,3750240000.0,68304aaabe193f091d6179fa,8.3,30be,5860858.0,"(7,1)",-83.0,11.0,17.0,77.6,137,1.0,2529588.0,6.0,6.0,0.040852,3.0,22.0,13.0,0.048698,52.0,-11.0,18.0
3750240000.0,2025-05-23 10:15:06.924000+00:00,12345678.0,731.0,9.0,0.0,3750240000.0,68304aaabe193f091d6179fa,8.3,23b3,5198256.0,"(2,1)",-95.0,1.0,15.0,74.7,141,1.0,944208.0,0.0,6.0,1.0,1.0,24.0,13.5,0.003447,52.0,-11.0,16.5
3750240000.0,2025-05-23 10:15:06.924000+00:00,12345678.0,731.0,9.0,0.0,3750240000.0,68304aaabe193f091d6179fa,8.3,308f,1804825.0,"(9,1)",-129.0,15.0,21.0,62.0,142,1.0,1740573.0,1.0,6.0,1.0,2.0,24.0,1.5,1.0,26.0,-18.5,-7.0
3750240000.0,2025-05-23 10:15:06.924000+00:00,12345678.0,731.0,9.0,0.0,3750240000.0,68304aaabe193f091d6179fa,8.3,6695,3134191.0,"(15,0)",-110.0,7.0,16.0,82.0,138,1.0,1795381.0,6.0,6.0,0.884706,2.0,25.0,17.0,0.085541,38.0,-11.0,10.5
3750240000.0,2025-05-23 10:15:06.924000+00:00,12345678.0,731.0,9.0,0.0,3750240000.0,68304aaabe193f091d6179fa,8.3,7acd,2150314.0,"(6,3)",-130.0,8.0,3.0,62.0,143,1.0,223476.0,5.0,6.0,1.0,1.0,25.0,3.0,1.0,28.0,-19.5,-8.0
3750240000.0,2025-05-23 10:15:07.924000+00:00,12345678.0,831.0,9.0,0.0,3750240000.0,68304aabbe193f091d6179fb,9.0,30be,5863565.0,"(6,1)",-83.0,11.0,17.0,76.6,137,1.0,2530397.0,6.0,6.0,0.014244,3.0,22.0,11.5,0.039445,52.0,-11.0,16.5
3750240000.0,2025-05-23 10:15:07.924000+00:00,12345678.0,831.0,9.0,0.0,3750240000.0,68304aabbe193f091d6179fb,9.0,23b3,5201169.0,"(14,0)",-95.0,12.0,16.0,78.8,141,1.0,944292.0,0.0,6.0,1.0,2.0,24.0,17.5,0.002792,52.0,-11.0,16.5
3750240000.0,2025-05-23 10:15:07.924000+00:00,12345678.0,831.0,9.0,0.0,3750240000.0,68304aabbe193f091d6179fb,9.0,308f,1806266.0,"(9,1)",-129.0,15.0,3.0,62.0,142,1.0,1742442.0,1.0,6.0,1.0,2.0,24.0,1.5,1.0,26.0,-18.5,-7.0
3750240000.0,2025-05-23 10:15:07.924000+00:00,12345678.0,831.0,9.0,0.0,3750240000.0,68304aabbe193f091d6179fb,9.0,6695,3136621.0,"(15,0)",-110.0,7.0,16.0,81.1,138,1.0,1797512.0,6.0,6.0,0.789733,2.0,25.0,15.5,0.162359,40.0,-11.0,10.5
3750240000.0,2025-05-23 10:15:07.924000+00:00,12345678.0,831.0,9.0,0.0,3750240000.0,68304aabbe193f091d6179fb,9.0,7acd,2151153.0,"(6,3)",-130.0,8.0,3.0,62.0,143,1.0,223609.0,5.0,6.0,1.0,1.0,25.0,2.5,1.0,28.0,-19.5,-8.0
3750240000.0,2025-05-23 10:15:08.924000+00:00,12345678.0,931.0,9.0,0.0,3750240000.0,68304aacbe193f091d6179fc,8.5,30be,5866303.0,"(7,1)",-83.0,11.0,16.0,77.3,137,1.0,2531239.0,6.0,6.0,0.005518,3.0,22.0,11.5,0.03195,52.0,-11.0,16.5
3750240000.0,2025-05-23 10:15:08.924000+00:00,12345678.0,931.0,9.0,0.0,3750240000.0,68304aacbe193f091d6179fc,8.5,23b3,5204019.0,"(14,0)",-95.0,12.0,15.0,77.7,141,1.0,944376.0,0.0,6.0,1.0,2.0,24.0,16.5,0.002262,52.0,-11.0,15.5
3750240000.0,2025-05-23 10:15:08.924000+00:00,12345678.0,931.0,9.0,0.0,3750240000.0,68304aacbe193f091d6179fc,8.5,308f,1807105.0,"(9,1)",-129.0,15.0,21.0,62.0,142,1.0,1744215.0,1.0,6.0,1.0,2.0,24.0,1.5,0.970475,26.0,-18.5,-7.0
3750240000.0,2025-05-23 10:15:08.924000+00:00,12345678.0,931.0,9.0,0.0,3750240000.0,68304aacbe193f091d6179fc,8.5,6695,3138947.0,"(15,0)",-110.0,7.0,16.0,81.4,138,1.0,1798407.0,6.0,6.0,0.918538,2.0,24.0,15.5,0.20836,44.0,-11.0,10.5
3750240000.0,2025-05-23 10:15:08.924000+00:00,12345678.0,931.0,9.0,0.0,3750240000.0,68304aacbe193f091d6179fc,8.5,7acd,2151992.0,"(6,3)",-130.0,8.0,3.0,62.0,143,1.0,223742.0,5.0,6.0,1.0,1.0,25.0,2.5,1.0,28.0,-19.5,-8.0
3750240000.0,2025-05-23 10:15:09.924000+00:00,12345678.0,7.0,9.0,0.0,3750240000.0,68304aadbe193f091d6179fd,8.2,30be,5869073.0,"(7,1)",-83.0,11.0,16.0,78.6,137,1.0,2532081.0,6.0,6.0,0.001924,3.0,22.0,19.0,0.12588,52.0,-11.0,18.0
3750240000.0,2025-05-23 10:15:09.924000+00:00,12345678.0,7.0,9.0,0.0,3750240000.0,68304aadbe193f091d6179fd,8.2,23b3,5206932.0,"(14,0)",-95.0,12.0,16.0,77.9,141,1.0,944460.0,0.0,6.0,1.0,2.0,24.0,18.0,0.001832,59.0,-11.0,16.0
3750240000.0,2025-05-23 10:15:09.924000+00:00,12345678.0,7.0,9.0,0.0,3750240000.0,68304aadbe193f091d6179fd,8.2,308f,1807944.0,"(3,0)",-129.0,4.0,3.0,62.0,142,1.0,1746036.0,1.0,6.0,1.0,1.0,24.0,3.0,0.988562,26.0,-18.5,-7.0
3750240000.0,2025-05-23 10:15:09.924000+00:00,12345678.0,7.0,9.0,0.0,3750240000.0,68304aadbe193f091d6179fd,8.2,6695,3141780.0,"(15,0)",-110.0,7.0,16.0,82.2,138,1.0,1799302.0,6.0,6.0,0.952038,2.0,25.0,16.5,0.232894,40.0,-11.0,11.0
3750240000.0,2025-05-23 10:15:09.924000+00:00,12345678.0,7.0,9.0,0.0,3750240000.0,68304aadbe193f091d6179fd,8.2,7acd,2153638.0,"(6,3)",-130.0,8.0,3.0,62.0,143,1.0,223875.0,5.0,6.0,1.0,1.0,25.0,5.5,1.0,28.0,-19.5,-8.0
3750240000.0,2025-05-23 10:15:10.924000+00:00,12345678.0,107.0,9.0,0.0,3750240000.0,68304aaebe193f091d6179fe,8.7,30be,5871748.0,"(7,1)",-83.0,11.0,16.0,78.3,137,1.0,2532923.0,6.0,6.0,0.100745,3.0,22.0,14.0,0.101963,52.0,-11.0,17.5
3750240000.0,2025-05-23 10:15:10.924000+00:00,12345678.0,107.0,9.0,0.0,3750240000.0,68304aaebe193f091d6179fe,8.7,23b3,5209544.0,"(14,0)",-95.0,13.0,16.0,76.7,141,1.0,944544.0,0.0,6.0,1.0,2.0,24.0,15.5,0.001484,52.0,-11.0,16.0
3750240000.0,2025-05-23 10:15:10.924000+00:00,12345678.0,107.0,9.0,0.0,3750240000.0,68304aaebe193f091d6179fe,8.7,308f,1808783.0,"(7,0)",-129.0,10.0,3.0,62.0,142,1.0,1747889.0,1.0,6.0,1.0,2.0,24.0,4.5,0.995076,26.0,-18.5,-7.0
3750240000.0,2025-05-23 10:15:10.924000+00:00,12345678.0,107.0,9.0,0.0,3750240000.0,68304aaebe193f091d6179fe,8.7,6695,3144676.0,"(15,0)",-110.0,7.0,17.0,82.1,138,1.0,1800229.0,6.0,6.0,0.927703,2.0,25.0,16.5,0.26978,38.0,-11.0,10.5
3750240000.0,2025-05-23 10:15:10.924000+00:00,12345678.0,107.0,9.0,0.0,3750240000.0,68304aaebe193f091d6179fe,8.7,7acd,2153939.0,"(6,3)",-130.0,8.0,3.0,66.7,143,1.0,224008.0,5.0,6.0,1.0,1.0,25.0,3.0,1.0,28.0,-19.5,-8.0
3750240000.0,2025-05-23 10:15:11.924000+00:00,12345678.0,207.0,9.0,0.0,3750240000.0,68304aafbe193f091d6179ff,9.0,30be,5874581.0,"(7,1)",-83.0,11.0,16.0,76.3,137,1.0,2533732.0,6.0,6.0,0.039031,3.0,22.0,10.0,0.08259,52.0,-11.0,17.0
3750240000.0,2025-05-23 10:15:11.924000+00:00,12345678.0,207.0,9.0,0.0,3750240000.0,68304aafbe193f091d6179ff,9.0,23b3,5212013.0,"(14,0)",-95.0,12.0,15.0,77.9,141,1.0,944628.0,0.0,6.0,1.0,2.0,24.0,16.5,0.001202,52.0,-11.0,16.0
3750240000.0,2025-05-23 10:15:11.924000+00:00,12345678.0,207.0,9.0,0.0,3750240000.0,68304aafbe193f091d6179ff,9.0,308f,1809622.0,"(7,0)",-129.0,10.0,3.0,80.9,142,1.0,1749746.0,1.0,6.0,1.0,2.0,24.0,15.5,0.998092,26.0,-18.5,-7.0
3750240000.0,2025-05-23 10:15:11.924000+00:00,12345678.0,207.0,9.0,0.0,3750240000.0,68304aafbe193f091d6179ff,9.0,6695,3146939.0,"(15,0)",-110.0,7.0,16.0,84.4,138,1.0,1801124.0,6.0,6.0,0.965421,2.0,24.0,20.0,0.19667,45.0,-11.0,11.0
