ueId,rnti,inSync,dlBytes,dlMcs,dlBler,ulBytes,ulMcs,ulBler,ri,pmi,phr,pcmax,rsrq,sinr,rsrp,rssi,cqi,pucchSnr,puschSnr,id,frame,slot,pci,dlCarrierFreq,ulCarrierFreq,avgLdpcIterations,timestamp
17,c601,1,78419,9,0.0,236769,7,0.0,1,"(0,0)",52,22,-11,12,-89,84.7,15,15,16.5,12345678,215,19,0,3750240000,3750240000,3.1,1740770961131
17,c601,1,78853,9,0.0,238419,7,0.0,1,"(0,0)",52,22,-11,12,-89,84.9,15,13,12.0,12345678,315,19,0,3750240000,3750240000,3.2,1740770962131
17,c601,1,79271,9,0.0,240093,7,0.0,1,"(0,0)",52,22,-11,11.5,-89,85.6,15,15,18.0,12345678,415,19,0,3750240000,3750240000,3.1,1740770963131
17,c601,1,79705,9,0.0,241743,7,0.0,1,"(0,0)",52,22,-11,12,-89,85.0,15,14,11.5,12345678,515,19,0,3750240000,3750240000,3.0,1740770964131
17,c601,1,80340,9,0.0,243357,7,0.0,1,"(0,0)",52,22,-11,12,-89,85.6,15,12,19.0,12345678,615,19,0,3750240000,3750240000,3.0,1740770965131
17,c601,1,80991,9,0.0,244983,7,0.0,1,"(0,0)",52,22,-11,12,-89,83.8,15,14,16.5,12345678,715,19,0,3750240000,3750240000,3.0,1740770966131
17,c601,1,81610,9,0.0,246633,7,0.0,1,"(0,0)",52,22,-11,11.5,-89,83.8,15,16,16.5,12345678,815,19,0,3750240000,3750240000,3.0,1740770967131
17,c601,1,82261,9,0.0,248070,7,0.0,1,"(0,0)",52,22,-11,12,-89,85.6,15,15,19.0,12345678,915,19,0,3750240000,3750240000,3.0,1740770968131
17,c601,1,82896,9,0.0,249672,7,0.0,1,"(0,0)",52,22,-11,11.5,-89,84.6,15,15,10.5,12345678,1015,19,0,3750240000,3750240000,3.1,1740770969131
17,c601,1,83547,9,0.0,251298,7,0.0,1,"(0,0)",52,22,-11,12,-89,84.5,15,15,17.0,12345678,91,19,0,3750240000,3750240000,3.1,1740770970131
17,c601,1,85135,9,0.0,256068,8,0.0,1,"(0,0)",52,22,-11,11.5,-89,85.5,15,15,19.0,12345678,191,19,0,3750240000,3750240000,3.7,1740770971131
17,c601,1,85770,9,0.0,258127,8,0.0,1,"(0,0)",52,22,-11,11.5,-89,83.7,15,14,17.0,12345678,291,19,0,3750240000,3750240000,3.1,1740770972131
17,c601,1,86188,9,0.0,259896,8,0.0,1,"(0,0)",52,22,-11,12,-89,85.6,15,15,17.5,12345678,391,19,0,3750240000,3750240000,3.5,1740770973131
17,c601,1,86622,9,0.0,261810,8,0.0,1,"(0,0)",52,22,-11,12,-89,85.6,15,15,11.5,12345678,491,19,0,3750240000,3750240000,3.6,1740770974131
17,c601,1,87040,9,0.0,263756,8,0.0,1,"(0,0)",52,22,-11,12,-89,85.6,15,14,19.0,12345678,591,19,0,3750240000,3750240000,3.1,1740770975131
17,c601,1,87691,9,0.0,265574,8,0.0,1,"(0,0)",52,22,-11,12,-89,85.2,15,14,10.5,12345678,691,19,0,3750240000,3750240000,3.2,1740770976131
17,c601,1,88109,9,0.0,267327,8,0.0,1,"(0,0)",52,22,-11,11.5,-89,84.9,15,15,11.0,12345678,791,19,0,3750240000,3750240000,3.1,1740770977131
17,c601,1,88543,9,0.0,269257,8,0.0,1,"(0,0)",52,22,-11,12,-89,85.7,15,16,19.0,12345678,891,19,0,3750240000,3750240000,3.7,1740770978131
17,c601,1,88961,9,0.0,271187,8,0.0,1,"(0,0)",52,22,-11,12,-89,84.7,15,17,11.0,12345678,991,19,0,3750240000,3750240000,3.3,1740770979131
17,c601,1,89395,9,0.0,273117,8,0.0,1,"(0,0)",52,22,-11,12,-89,85.7,15,15,18.0,12345678,67,19,0,3750240000,3750240000,3.6,1740770980131
17,c601,1,89813,9,0.0,274870,8,0.0,1,"(0,0)",52,22,-11,12,-89,85.6,15,14,19.5,12345678,167,19,0,3750240000,3750240000,3.0,1740770981131
17,c601,1,90247,9,0.0,276784,8,0.0,1,"(0,0)",52,22,-11,12,-89,85.0,15,14,11.0,12345678,267,19,0,3750240000,3750240000,3.5,1740770982131
17,c601,1,90665,9,0.0,278730,8,0.0,1,"(0,0)",52,22,-11,12,-89,84.5,15,17,18.5,12345678,367,19,0,3750240000,3750240000,3.0,1740770983131
17,c601,1,91300,9,0.0,280757,8,0.0,1,"(0,0)",52,22,-11,12,-89,84.7,15,15,19.0,12345678,467,19,0,3750240000,3750240000,3.1,1740770984131
17,c601,1,91734,9,0.0,282727,8,0.0,1,"(0,0)",52,22,-11,12,-89,82.6,15,14,15.5,12345678,567,19,0,3750240000,3750240000,3.0,1740770985131
17,c601,1,92168,9,0.0,284512,8,0.0729,1,"(0,0)",52,22,-11,12,-89,84.6,15,16,17.5,12345678,667,19,0,3750240000,3750240000,3.8,1740770986131
17,c601,1,92586,9,0.0,286442,8,0.028243,1,"(0,0)",52,22,-11,12,-89,84.9,15,15,11.0,12345678,767,19,0,3750240000,3750240000,3.5,1740770987131
17,c601,1,93020,9,0.0,288372,8,0.009848,1,"(0,0)",52,22,-11,11.5,-89,85.7,15,17,18.5,12345678,867,19,0,3750240000,3750240000,3.1,1740770988131
17,c601,1,93438,9,0.0,290302,8,0.003434,1,"(0,0)",52,22,-11,12,-89,84.6,15,14,10.5,12345678,967,19,0,3750240000,3750240000,3.5,1740770989131
17,c601,1,93872,9,0.0,292232,8,0.001197,1,"(0,0)",52,22,-11,12,-89,86.0,15,14,19.0,12345678,43,19,0,3750240000,3750240000,3.7,1740770990131
17,c601,1,94290,9,0.0,293985,8,0.000417,1,"(0,0)",52,22,-11,11.5,-89,84.7,15,15,17.5,12345678,143,19,0,3750240000,3750240000,3.3,1740770991131
17,c601,1,94724,9,0.0,295899,8,0.000162,1,"(0,0)",52,22,-11,12,-89,85.2,15,17,11.0,12345678,243,19,0,3750240000,3750240000,3.8,1740770992131
17,c601,1,95142,9,0.0,297845,8,5.6e-05,1,"(0,0)",52,22,-11,12,-89,84.6,15,15,17.5,12345678,343,19,0,3750240000,3750240000,3.1,1740770993131
17,c601,1,95576,9,0.0,299759,8,2e-05,1,"(0,0)",52,22,-11,11.5,-89,86.0,15,13,12.0,12345678,443,19,0,3750240000,3750240000,3.8,1740770994131
17,c601,1,95994,9,0.0,301705,8,7e-06,1,"(0,0)",52,22,-11,12,-89,85.7,15,15,19.0,12345678,543,19,0,3750240000,3750240000,3.2,1740770995131
17,c601,1,96428,9,0.0,303442,8,0.043049,1,"(0,0)",52,22,-11,12,-89,85.6,15,15,18.5,12345678,643,19,0,3750240000,3750240000,5.1,1740770996131
17,c601,1,96846,9,0.0,305372,8,0.016678,1,"(0,0)",52,22,-11,12,-89,82.6,15,14,9.0,12345678,743,19,0,3750240000,3750240000,3.0,1740770997131
17,c601,1,97280,9,0.0,307302,8,0.005815,1,"(0,0)",52,22,-11,12,-89,84.6,15,15,19.0,12345678,843,19,0,3750240000,3750240000,3.3,1740770998131
17,c601,1,97698,9,0.0,309232,8,0.045074,1,"(0,0)",52,22,-11,12,-89,84.4,15,15,10.5,12345678,943,19,0,3750240000,3750240000,4.6,1740770999131
17,c601,1,98132,9,0.0,311162,8,0.115716,1,"(0,0)",52,22,-11,11.5,-89,84.7,15,15,18.0,12345678,19,19,0,3750240000,3750240000,3.9,1740771000131
17,c601,1,98550,9,0.0,312915,8,0.040348,1,"(0,0)",52,22,-11,12,-89,84.7,15,14,17.5,12345678,119,19,0,3750240000,3750240000,3.6,1740771001131
17,c601,1,98984,9,0.0,314829,8,0.015632,1,"(0,0)",52,22,-11,11.5,-89,84.4,15,15,10.0,12345678,219,19,0,3750240000,3750240000,3.8,1740771002131
17,c601,1,99402,9,0.0,316775,8,0.00545,1,"(0,0)",52,22,-11,12,-89,84.7,15,15,18.5,12345678,319,19,0,3750240000,3750240000,3.3,1740771003131
17,c601,1,99836,9,0.0,318689,8,0.0019,1,"(0,0)",52,22,-11,12,-89,84.7,15,14,11.0,12345678,419,19,0,3750240000,3750240000,3.3,1740771004131
17,c601,1,100254,9,0.0,320635,8,0.000663,1,"(0,0)",52,22,-11,12,-89,83.5,15,14,16.5,12345678,519,19,0,3750240000,3750240000,3.3,1740771005131
17,c601,1,100688,9,0.0,322372,8,0.000231,1,"(0,0)",52,22,-11,12,-89,84.7,15,14,18.0,12345678,619,19,0,3750240000,3750240000,4.2,1740771006131
17,c601,1,101106,9,0.0,324302,8,9e-05,1,"(0,0)",52,22,-11,12,-89,84.6,15,14,18.5,12345678,719,19,0,3750240000,3750240000,3.2,1740771007131
17,c601,1,101540,9,0.0,326232,8,3.1e-05,1,"(0,0)",52,22,-11,12,-89,84.5,15,13,18.5,12345678,819,19,0,3750240000,3750240000,3.4,1740771008131
17,c601,1,101958,9,0.0,328162,8,1.1e-05,1,"(0,0)",52,22,-11,12,-89,84.5,15,17,17.0,12345678,919,19,0,3750240000,3750240000,3.0,1740771009131
17,c601,1,102392,9,0.0,330092,8,4e-06,1,"(0,0)",52,22,-11,12,-89,84.6,15,14,17.5,12345678,1019,19,0,3750240000,3750240000,3.2,1740771010131
17,c601,1,102810,9,0.0,331982,8,1e-06,1,"(0,0)",52,22,-11,11.5,-89,84.6,15,17,16.5,12345678,95,19,0,3750240000,3750240000,3.8,1740771011131
17,c601,1,103027,9,0.0,333695,8,0.0,1,"(0,0)",52,22,-11,11.5,-89,85.5,15,16,18.5,12345678,195,19,0,3750240000,3750240000,3.0,1740771012131
17,c601,1,103461,9,0.0,335609,8,0.0729,1,"(0,0)",52,22,-11,12,-89,84.2,15,14,10.0,12345678,295,19,0,3750240000,3750240000,4.3,1740771013131
17,c601,1,103879,9,0.0,337555,8,0.025419,1,"(0,0)",52,22,-11,11.5,-89,85.6,15,14,18.0,12345678,395,19,0,3750240000,3750240000,3.2,1740771014131
17,c601,1,104313,9,0.0,339469,8,0.008863,1,"(0,0)",52,22,-11,12,-89,85.4,15,14,11.5,12345678,495,19,0,3750240000,3750240000,3.6,1740771015131
17,c601,1,104731,9,0.0,341415,8,0.00309,1,"(0,0)",52,22,-11,12,-89,85.5,15,15,18.5,12345678,595,19,0,3750240000,3750240000,3.3,1740771016131
17,c601,1,105165,9,0.0,343152,8,0.001078,1,"(0,0)",52,22,-11,12,-89,85.7,15,15,18.5,12345678,695,19,0,3750240000,3750240000,3.1,1740771017131
17,c601,1,105583,9,0.0,345082,8,0.000417,1,"(0,0)",52,22,-11,11.5,-89,84.8,15,14,10.5,12345678,795,19,0,3750240000,3750240000,3.0,1740771018131
17,c601,1,106017,9,0.0,347012,8,0.000146,1,"(0,0)",52,22,-11,12,-89,85.3,15,14,18.0,12345678,895,19,0,3750240000,3750240000,3.2,1740771019131
17,c601,1,106435,9,0.0,348942,8,0.072951,1,"(0,0)",52,22,-11,12,-89,86.0,15,14,11.5,12345678,995,19,0,3750240000,3750240000,4.2,1740771020131
17,c601,1,106869,9,0.0,350872,8,0.025436,1,"(0,0)",52,22,-11,12,-89,85.7,15,15,19.0,12345678,71,19,0,3750240000,3750240000,3.5,1740771021131
17,c601,1,107287,9,0.0,352625,8,0.008869,1,"(0,0)",52,22,-11,12,-89,85.5,15,17,18.5,12345678,171,19,0,3750240000,3750240000,3.0,1740771022131
17,c601,1,107721,9,0.0,354539,8,0.003436,1,"(0,0)",52,22,-11,12,-89,84.6,15,15,11.0,12345678,271,19,0,3750240000,3750240000,3.4,1740771023131
17,c601,1,108139,9,0.0,356485,8,0.001198,1,"(0,0)",52,22,-11,11.5,-89,85.7,15,15,19.5,12345678,371,19,0,3750240000,3750240000,3.4,1740771024131
17,c601,1,108573,9,0.0,358399,8,0.000418,1,"(0,0)",52,22,-11,12,-89,85.0,15,13,11.0,12345678,471,19,0,3750240000,3750240000,3.4,1740771025131
17,c601,1,108991,9,0.0,360345,8,0.000146,1,"(0,0)",52,22,-11,11.5,-89,84.6,15,15,18.5,12345678,571,19,0,3750240000,3750240000,3.2,1740771026131
17,c601,1,109425,9,0.0,362082,8,5.1e-05,1,"(0,0)",52,22,-11,12,-89,85.6,15,14,20.0,12345678,671,19,0,3750240000,3750240000,3.2,1740771027131
17,c601,1,109843,9,0.0,364012,8,2e-05,1,"(0,0)",52,22,-11,11.5,-89,85.4,15,15,11.0,12345678,771,19,0,3750240000,3750240000,3.7,1740771028131
17,c601,1,110494,9,0.0,365862,8,8e-06,1,"(0,0)",52,22,-11,12,-89,85.5,15,14,20.5,12345678,871,19,0,3750240000,3750240000,3.2,1740771029131
17,c601,1,111129,9,0.0,367832,8,3e-06,1,"(0,0)",52,22,-11,12,-89,85.0,15,15,10.5,12345678,971,19,0,3750240000,3750240000,3.4,1740771030131
17,c601,1,111764,9,0.0,369883,8,1e-06,1,"(0,0)",52,22,-11,12,-89,83.6,15,15,17.0,12345678,47,19,0,3750240000,3750240000,3.0,1740771031131
17,c601,1,112399,9,0.0,371572,8,0.0,1,"(0,0)",52,22,-11,12,-89,85.5,15,13,17.5,12345678,147,19,0,3750240000,3750240000,3.1,1740771032131
17,c601,1,113050,9,0.0,373406,8,0.0,1,"(0,0)",52,22,-11,11.5,-89,85.4,15,15,12.0,12345678,247,19,0,3750240000,3750240000,3.2,1740771033131
17,c601,1,113685,9,0.0,375228,7,0.181,1,"(0,0)",52,22,-11,11.5,-89,85.6,15,14,18.0,12345678,347,19,0,3750240000,3750240000,4.8,1740771034131
17,c601,1,114119,9,0.0,376686,6,0.063111,1,"(0,0)",52,22,-11,11.5,-89,85.0,15,14,11.0,12345678,447,19,0,3750240000,3750240000,3.3,1740771035131
17,c601,1,114738,9,0.0,378135,6,0.022005,1,"(0,0)",52,22,-11,12,-89,84.8,15,14,19.0,12345678,547,19,0,3750240000,3750240000,3.0,1740771036131
17,c601,1,115172,9,0.0,379460,6,0.007673,1,"(0,0)",52,22,-11,12,-89,85.7,15,13,18.5,12345678,647,19,0,3750240000,3750240000,3.0,1740771037131
17,c601,1,115590,9,0.0,380934,6,0.002973,1,"(0,0)",52,22,-11,11.5,-89,86.0,15,13,12.0,12345678,747,19,0,3750240000,3750240000,3.1,1740771038131
17,c601,1,116024,9,0.0,382408,6,0.001036,1,"(0,0)",52,22,-11,12,-89,85.7,15,15,19.5,12345678,847,19,0,3750240000,3750240000,3.2,1740771039131
17,c601,1,116659,9,0.0,383841,6,0.000402,1,"(0,0)",52,22,-11,12.5,-89,84.7,15,15,10.5,12345678,947,19,0,3750240000,3750240000,3.0,1740771040131
17,c601,1,117093,9,0.0,385315,6,0.00014,1,"(0,0)",52,22,-11,11.5,-89,86.0,15,14,21.0,12345678,23,19,0,3750240000,3750240000,3.1,1740771041131
17,c601,1,117511,9,0.0,386656,6,4.9e-05,1,"(0,0)",52,22,-11,11.5,-89,85.6,15,15,18.0,12345678,123,19,0,3750240000,3750240000,3.1,1740771042131
17,c601,1,117945,9,0.0,388114,6,1.9e-05,1,"(0,0)",52,22,-11,11.5,-89,84.6,15,15,10.0,12345678,223,19,0,3750240000,3750240000,3.0,1740771043131
17,c601,1,118363,9,0.0,389604,6,7e-06,1,"(0,0)",52,22,-11,11.5,-89,84.6,15,17,17.5,12345678,323,19,0,3750240000,3750240000,3.1,1740771044131
17,c601,1,118797,9,0.0,391062,6,2e-06,1,"(0,0)",52,22,-11,11.5,-89,84.7,15,15,10.5,12345678,423,19,0,3750240000,3750240000,3.2,1740771045131
17,c601,1,119215,9,0.0,392552,6,1e-06,1,"(0,0)",52,22,-11,11.5,-89,85.7,15,13,18.5,12345678,523,19,0,3750240000,3750240000,3.1,1740771046131
17,c601,1,119649,9,0.0,393877,6,0.0,1,"(0,0)",52,22,-11,11.5,-89,85.8,15,14,19.5,12345678,623,19,0,3750240000,3750240000,3.4,1740771047131
17,c601,1,120268,9,0.0,395475,6,0.0,1,"(0,0)",52,22,-11,12,-89,83.7,15,14,16.5,12345678,723,19,0,3750240000,3750240000,3.0,1740771048131
17,c601,1,120702,9,0.0,396864,6,0.0,1,"(0,0)",52,22,-11,12,-89,84.6,15,15,17.5,12345678,823,19,0,3750240000,3750240000,3.0,1740771049131
17,c601,1,121120,9,0.0,398338,6,0.0,1,"(0,0)",52,22,-11,11.5,-89,82.8,15,15,8.5,12345678,923,19,0,3750240000,3750240000,3.2,1740771050131
17,c601,1,121554,9,0.0,399812,6,0.0,1,"(0,0)",52,22,-11,12,-89,85.6,15,14,18.5,12345678,1023,19,0,3750240000,3750240000,3.0,1740771051131
17,c601,1,121972,9,0.0,401153,6,0.0,1,"(0,0)",52,22,-11,12,-89,84.6,15,15,18.0,12345678,99,19,0,3750240000,3750240000,3.0,1740771052131
17,c601,1,122406,9,0.0,402611,6,0.0,1,"(0,0)",52,22,-11,12,-89,84.8,15,15,10.5,12345678,199,19,0,3750240000,3750240000,3.3,1740771053131
17,c601,1,122824,9,0.0,404101,6,0.0,1,"(0,0)",52,22,-11,12,-89,84.8,15,15,17.5,12345678,299,19,0,3750240000,3750240000,3.0,1740771054131
17,c601,1,123258,9,0.0,405559,6,0.0,1,"(0,0)",52,22,-11,11.5,-89,85.1,15,14,11.0,12345678,399,19,0,3750240000,3750240000,3.1,1740771055131
17,c601,1,123676,9,0.0,407049,6,0.0,1,"(0,0)",52,22,-11,12,-89,84.6,15,14,18.5,12345678,499,19,0,3750240000,3750240000,3.0,1740771056131
17,c601,1,124110,9,0.0,408374,6,0.0,1,"(0,0)",52,22,-11,12,-89,84.3,15,15,17.0,12345678,599,19,0,3750240000,3750240000,3.1,1740771057131
17,c601,1,124528,9,0.0,409848,6,0.0,1,"(0,0)",52,22,-11,11.5,-89,84.7,15,17,18.0,12345678,699,19,0,3750240000,3750240000,3.0,1740771058131
17,c601,1,124962,9,0.0,411322,6,0.0,1,"(0,0)",52,22,-11,12,-89,84.6,15,14,17.0,12345678,799,19,0,3750240000,3750240000,3.1,1740771059131
17,c601,1,125380,9,0.0,412796,6,0.0,1,"(0,0)",52,22,-11,11.5,-89,84.5,15,14,17.5,12345678,899,19,0,3750240000,3750240000,3.2,1740771060131
17,c601,1,125814,9,0.0,414270,6,0.0,1,"(0,0)",52,22,-11,11.5,-89,84.7,15,17,17.5,12345678,999,19,0,3750240000,3750240000,3.0,1740771061131
17,c601,1,126232,9,0.0,415712,6,0.0,1,"(0,0)",52,22,-11,12,-89,84.6,15,15,18.0,12345678,75,19,0,3750240000,3750240000,3.0,1740771062131
17,c601,1,126449,9,0.0,417021,6,0.0,1,"(0,0)",52,22,-11,12,-89,85.8,15,14,19.0,12345678,175,19,0,3750240000,3750240000,3.0,1740771063131
17,c601,1,126883,9,0.0,418479,6,0.0,1,"(0,0)",52,22,-11,11.5,-89,85.1,15,15,10.5,12345678,275,19,0,3750240000,3750240000,3.0,1740771064131
17,c601,1,127301,9,0.0,419969,6,0.0,1,"(0,0)",52,22,-11,12,-89,85.8,15,15,19.5,12345678,375,19,0,3750240000,3750240000,3.0,1740771065131
17,c601,1,127735,9,0.0,421427,6,0.0,1,"(0,0)",52,22,-11,11.5,-89,84.9,15,14,10.5,12345678,475,19,0,3750240000,3750240000,3.0,1740771066131
17,c601,1,128153,9,0.0,422917,6,0.0,1,"(0,0)",52,22,-11,12,-89,86.0,15,17,20.0,12345678,575,19,0,3750240000,3750240000,3.0,1740771067131
17,c601,1,128587,9,0.0,424242,6,0.0,1,"(0,0)",52,22,-11,11.5,-89,84.8,15,14,19.0,12345678,675,19,0,3750240000,3750240000,3.1,1740771068131
17,c601,1,129005,9,0.0,425716,6,0.0,1,"(0,0)",52,22,-11,12,-89,84.6,15,16,11.0,12345678,775,19,0,3750240000,3750240000,3.0,1740771069131
17,c601,1,129439,9,0.0,427190,6,0.0,1,"(0,0)",52,22,-11,12,-89,85.6,15,15,19.5,12345678,875,19,0,3750240000,3750240000,3.0,1740771070131
17,c601,1,129857,9,0.0,428664,6,0.0,1,"(0,0)",52,22,-11,11.5,-89,84.7,15,15,10.0,12345678,975,19,0,3750240000,3750240000,3.0,1740771071131
17,c601,1,130291,9,0.0,430138,6,0.0,1,"(0,0)",52,22,-11,12,-89,85.8,15,15,19.0,12345678,51,19,0,3750240000,3750240000,3.1,1740771072131
17,c601,1,130709,9,0.0,431479,6,0.0,1,"(0,0)",52,22,-11,12,-89,85.5,15,13,19.0,12345678,151,19,0,3750240000,3750240000,3.0,1740771073131
17,c601,1,131143,9,0.0,432937,6,0.0,1,"(0,0)",52,22,-11,12,-89,84.8,15,13,11.0,12345678,251,19,0,3750240000,3750240000,3.2,1740771074131
17,c601,1,131561,9,0.0,434427,6,0.0,1,"(0,0)",52,22,-11,11.5,-89,85.7,15,16,19.0,12345678,351,19,0,3750240000,3750240000,3.0,1740771075131
17,c601,1,131995,9,0.0,435885,6,0.0,1,"(0,0)",52,22,-11,12,-89,84.9,15,15,11.0,12345678,451,19,0,3750240000,3750240000,3.0,1740771076131
17,c601,1,132413,9,0.0,437375,6,0.0,1,"(0,0)",52,22,-11,12,-89,85.7,15,13,18.0,12345678,551,19,0,3750240000,3750240000,3.0,1740771077131
17,c601,1,132847,9,0.0,438700,6,0.0,1,"(0,0)",52,22,-11,11.5,-89,85.6,15,14,18.5,12345678,651,19,0,3750240000,3750240000,3.0,1740771078131
17,c601,1,133265,9,0.0,440174,6,0.0,1,"(0,0)",52,22,-11,12,-89,84.7,15,15,11.0,12345678,751,19,0,3750240000,3750240000,3.1,1740771079131
17,c601,1,133699,9,0.0,441648,6,0.0,1,"(0,0)",52,22,-11,11.5,-89,85.5,15,14,19.0,12345678,851,19,0,3750240000,3750240000,3.0,1740771080131
17,c601,1,134117,9,0.0,443122,6,0.0,1,"(0,0)",52,22,-11,12,-89,85.6,15,14,12.0,12345678,951,19,0,3750240000,3750240000,3.0,1740771081131
17,c601,1,134551,9,0.0,444596,6,0.0,1,"(0,0)",52,22,-11,11.5,-89,85.7,15,15,17.5,12345678,27,19,0,3750240000,3750240000,3.0,1740771082131
17,c601,1,134969,9,0.0,445937,6,0.0,1,"(0,0)",52,22,-11,12,-89,85.6,15,14,18.5,12345678,127,19,0,3750240000,3750240000,3.1,1740771083131
17,c601,1,135403,9,0.0,447395,6,0.0,1,"(0,0)",52,22,-11,11.5,-89,85.0,15,15,11.0,12345678,227,19,0,3750240000,3750240000,3.0,1740771084131
17,c601,1,135821,9,0.0,448885,6,0.0,1,"(0,0)",52,22,-11,11.5,-89,85.6,15,15,18.5,12345678,327,19,0,3750240000,3750240000,3.0,1740771085131
17,c601,1,136255,9,0.0,450343,6,0.0,1,"(0,0)",52,22,-11,12,-89,85.8,15,14,11.5,12345678,427,19,0,3750240000,3750240000,3.0,1740771086131
17,c601,1,136673,9,0.0,451833,6,0.0,1,"(0,0)",52,22,-11,11.5,-89,85.6,15,15,19.5,12345678,527,19,0,3750240000,3750240000,3.0,1740771087131
17,c601,1,137107,9,0.0,453158,6,0.0,1,"(0,0)",52,22,-11,12,-89,85.6,15,15,18.0,12345678,627,19,0,3750240000,3750240000,3.0,1740771088131
17,c601,1,137525,9,0.0,454632,6,0.0,1,"(0,0)",52,22,-11,11.5,-89,85.6,15,15,11.0,12345678,727,19,0,3750240000,3750240000,3.2,1740771089131
17,c601,1,137959,9,0.0,456106,6,0.0,1,"(0,0)",52,22,-11,11.5,-89,85.6,15,15,18.5,12345678,827,19,0,3750240000,3750240000,3.0,1740771090131
17,c601,1,138377,9,0.0,457580,6,0.0,1,"(0,0)",52,22,-11,11.5,-89,84.9,15,15,10.5,12345678,927,19,0,3750240000,3750240000,3.0,1740771091131
17,c601,1,138811,9,0.0,459054,6,0.0,1,"(0,0)",52,22,-11,12,-89,85.5,15,14,18.5,12345678,3,19,0,3750240000,3750240000,3.0,1740771092131
17,c601,1,139229,9,0.0,460395,6,0.0,1,"(0,0)",52,22,-11,12,-89,85.7,15,14,18.5,12345678,103,19,0,3750240000,3750240000,3.1,1740771093131
17,c601,1,139663,9,0.0,461853,6,0.0,1,"(0,0)",52,22,-11,12.5,-89,85.1,15,14,11.0,12345678,203,19,0,3750240000,3750240000,3.3,1740771094131
17,c601,1,140081,9,0.0,463343,6,0.0,1,"(0,0)",52,22,-11,11.5,-89,85.5,15,14,19.0,12345678,303,19,0,3750240000,3750240000,3.0,1740771095131
17,c601,1,140515,9,0.0,464801,6,0.0,1,"(0,0)",52,22,-11,12,-89,84.9,15,15,10.0,12345678,403,19,0,3750240000,3750240000,3.2,1740771096131
17,c601,1,140933,9,0.0,466291,6,0.0,1,"(0,0)",52,22,-11,11.5,-89,83.9,15,15,17.5,12345678,503,19,0,3750240000,3750240000,3.1,1740771097131
17,c601,1,141367,9,0.0,467616,6,0.0,1,"(0,0)",52,22,-11,12,-89,85.6,15,15,19.0,12345678,603,19,0,3750240000,3750240000,3.0,1740771098131
17,c601,1,141785,9,0.0,469090,6,0.0,1,"(0,0)",52,22,-11,11.5,-89,83.7,15,14,9.0,12345678,703,19,0,3750240000,3750240000,3.0,1740771099131
17,c601,1,142219,9,0.0,470564,6,0.0,1,"(0,0)",52,22,-11,12,-89,85.5,15,17,18.0,12345678,803,19,0,3750240000,3750240000,3.2,1740771100131
17,c601,1,142637,9,0.0,472038,6,0.0,1,"(0,0)",52,22,-11,12,-89,84.8,15,14,11.0,12345678,903,19,0,3750240000,3750240000,3.0,1740771101131
17,c601,1,143071,9,0.0,473512,6,0.0,1,"(0,0)",52,22,-11,12,-89,84.5,15,15,17.0,12345678,1003,19,0,3750240000,3750240000,3.1,1740771102131
17,c601,1,143489,9,0.0,474853,6,0.0,1,"(0,0)",52,22,-11,12,-89,83.7,15,15,16.0,12345678,79,19,0,3750240000,3750240000,3.1,1740771103131
17,c601,1,143923,9,0.0,476311,6,0.0,1,"(0,0)",52,22,-11,12,-89,84.8,15,14,11.0,12345678,179,19,0,3750240000,3750240000,3.0,1740771104131
17,c601,1,144341,9,0.0,477801,6,0.0,1,"(0,0)",52,22,-11,12,-89,83.8,15,13,17.0,12345678,279,19,0,3750240000,3750240000,3.0,1740771105131
17,c601,1,144775,9,0.0,479259,6,0.0,1,"(0,0)",52,22,-11,12,-89,84.9,15,15,11.0,12345678,379,19,0,3750240000,3750240000,3.0,1740771106131
17,c601,1,145193,9,0.0,480749,6,0.0,1,"(0,0)",52,22,-11,12,-89,83.6,15,15,16.0,12345678,479,19,0,3750240000,3750240000,3.0,1740771107131
17,c601,1,145627,9,0.0,482074,6,0.0,1,"(0,0)",52,22,-11,11.5,-89,85.7,15,15,19.0,12345678,579,19,0,3750240000,3750240000,3.1,1740771108131
17,c601,1,146045,9,0.0,483548,6,0.0,1,"(0,0)",52,22,-11,12,-89,84.6,15,15,18.0,12345678,679,19,0,3750240000,3750240000,3.0,1740771109131
17,c601,1,146479,9,0.0,485022,6,0.0,1,"(0,0)",52,22,-11,12,-89,84.7,15,17,18.0,12345678,779,19,0,3750240000,3750240000,3.0,1740771110131
17,c601,1,146897,9,0.0,486496,6,0.0,1,"(0,0)",52,22,-11,11.5,-89,84.6,15,15,18.5,12345678,879,19,0,3750240000,3750240000,3.0,1740771111131
17,c601,1,147331,9,0.0,487970,6,0.0,1,"(0,0)",52,22,-11,11.5,-89,85.4,15,15,19.0,12345678,979,19,0,3750240000,3750240000,3.1,1740771112131
17,c601,1,147749,9,0.0,489412,6,0.0,1,"(0,0)",52,22,-11,12,-89,84.6,15,15,18.5,12345678,55,19,0,3750240000,3750240000,3.0,1740771113131
17,c601,1,147966,9,0.0,490721,6,0.0,1,"(0,0)",52,22,-11,12,-89,85.7,15,15,19.0,12345678,155,19,0,3750240000,3750240000,3.1,1740771114131
17,c601,1,148400,9,0.0,492179,6,0.0,1,"(0,0)",52,22,-11,12,-89,85.1,15,17,11.0,12345678,255,19,0,3750240000,3750240000,3.2,1740771115131
